FACTOR_ID	FACTOR_NAME	CORR_PVALUE	PVALUE	GENES
MA0147.1.Myc	MYC	0.000564788976525	1.14826871042e-06	ELAVL4,C2CD4A,SOX9,CNTN4,MAFA,TMEM132D,CD40,TEAD4,CACNA1H,CEBPA,LHX3,GLP1R,NECAB2,RXRA,FAM84A,PAX6,GABRB3,SLC17A6,SLC7A10,PDK4,HLF
UP00087_1_Tcfap2c_primary	TFAP2C	0.000564788976525	1.15056903092e-06	MYO3A,TENM3,CNTN4,MAFA,TMEM132D,TEAD1,GAD2,DGKZ,LHX3,ADAMTS2,MECOM,PPM1H,HMGCLL1,OXGR1,CACNA1H,ABCG1,BARX2,ST6GALNAC5,CACNA2D1,RGS17,NEUROD1,DBNL,SULT4A1,ST8SIA3,FOXA2,NKX3-2
MA0155.1.INSM1	INSM1	0.00128035626356	2.61464274499e-06	SPTB,KCNMA1,SLC5A1,NKX2-2,MAFA,TEAD1,RREB1,DGKZ,SLC52A3,LHX3,RORB,PPM1H,GLP1R,NMNAT3,TMEM132B,PCDH17,CACNA1H,TCF3,RXRA,BARX2,NOL4,PBX3,ROR1,NEUROD1,TMEM61,CCND1,SLC7A10,CAMKK2,NKX3-2,HS6ST3
MA0014.1.Pax5	PAX5	0.00142900237721	2.92438094867e-06	HDAC7,ONECUT1,GAD2,RREB1,CACNA1H,CEBPA,LHX3,RORA,SOX17,FOXF2,HMGCLL1,NECAB2,SDK1,RIMBP2,RXRA,ANKS1B,NOL4,PBX3,SULT4A1,SLC7A10,KL,FOXC1
UP00003_1_E2F3_primary	E2F3	0.00164726474325	3.37832006309e-06	SLC52A3,PTCH1,FOXF2,GRIA2,TMEM132B,RXRA,REST,NKX2-2,RORA,CNTN4,DACH1,NOL4,CCBL2,PDZRN3
UP00408_2_Gabpa_secondary	GABPA	0.0016859607785	3.46484740562e-06	AGBL4,HDAC7,MEIS3,GPM6A,CNTN4,MAFA,ST18,DGKZ,DAXX,SIM1,TCF3,MZF1,MECOM,AMER3,RORA,PPM1H,MAP10,FAM135B,PCDH17,SDK1,TCF7,ZFP36L1,SP1,RXRA,UNC5D,RTN1,BARX2,PAX6,GRN,NOL4,LEF1,GABRB3,PBX3,NKX6-1,IRF2,NEUROD1,SULT4A1,CACNA1H,SLC17A6,IRS1,KL,CAMKK2,NKX3-2,HLF,CCBL2
MA0104.2.Mycn	MYCN	0.00198676851288	4.09205902546e-06	ELAVL4,C2CD4A,SOX9,CNTN4,TMEM132D,TEAD4,CACNA1H,CEBPA,LHX3,GLP1R,NMNAT3,NECAB2,FAM135B,SDK1,RXRA,CD40,PAX6,GABRB3,ABCG1,SLC17A6,SLC7A10,PDK4,HLF
MA0057.1.MZF1_5-13	MZF1	0.0022655617506	4.67654992762e-06	ELAVL4,AGBL4,HDAC7,G6PC2,NKX2-2,MAFA,MAP9,PBX4,GAD2,RREB1,CACNA1H,SIM1,GABRB3,MECOM,AMER3,PPM1H,ATRNL1,JAKMIP2,NR3C1,TAL1,RIMBP2,SP1,RXRA,RTN1,PAX6,NOL4,C1ORF168,PBX3,PDZRN3,ABCG1,HLF,STXBP5L,CCBL2
MA0112.1.ESR1	ESR1	0.00241843872754	5.00281367195e-06	MYO3A,AGBL4,TENM3,NKX2-2,TMEM132D,DGKZ,LHX3,MZF1,ADAMTS2,AMER3,MEIS3,RASEF,CADM1,SDK1,TCF3,ABCG1,RTN1,RXRA,BARX2,ST6GALNAC5,SULT4A1,TMEM63C,GFI1,CACNA1H,CCND1,ST8SIA3,IRS1,RUNX1,CCBL2
UP00005_1_Tcfap2a_primary	TFAP2A	0.00260973279363	5.41022156049e-06	MYO3A,TENM3,CNTN4,MAFA,NKX2-2,TMEM132D,TEAD1,GAD2,CACNA1H,LHX3,ADAMTS2,MECOM,PPM1H,HMGCLL1,ABCG1,CACNA2D1,RGS17,NEUROD1,DBNL,SULT4A1,ST8SIA3,NKX3-2
MA0062.1.GABPA	GABPA	0.00353231826577	7.34140797336e-06	GRIA2,ONECUT1,IRAK1BP1,CNTN4,MAFA,GAD2,CACNA1H,DAXX,MECOM,PPM1H,SDK1,RIMBP2,RXRA,REST,PAX6,ABCG1,GFI1,IRS1,CAMKK2,NKX3-2,PTCH1
MA0067.1.Pax2	PAX2	0.00547168873354	1.14068232031e-05	CACNA1H,SLC52A3,LHX3,GFI1,FOS,KCNK16,SPTB,RXRA,NEUROD1,PTCH1,GAD2,CADM1
UP00007_2_Egr1_secondary	EGR1	0.0104271839034	2.18371112924e-05	AGBL4,SDK1,ONECUT1,CNTN4,TEAD2,NKX2-2,MAFA,RREB1,CACNA1H,DAXX,MEIS2,DLX1,DLX2,CADM1,JAKMIP2,FOS,SP1,RXRA,PAX6,CACNA2D1,PBX3,ABCG1,TMEM63C,SULT4A1,NKX3-2
MA0024.1.E2F1	E2F1	0.016777773914	3.53232072717e-05	KBTBD7,IRF2,SIM1,FOS,MECOM,TSHZ3,MEIS2,PBX3,HS6ST3,NMNAT3,STXBP5L,CCBL2
UP00009_2_Nr2f2_secondary	NR2F2	0.0261921124444	5.55240557561e-05	CACNA1H,IRF2,TCF7,LHX3,TCF3,ADAMTS2,SDK1,FOS,SLC7A10,FOXO1,PCDH17,BARX2,GRN,TMEM132D,PBX4,ABCG1,GAD2,CCBL2
UP00046_1_Tcfe2a_primary	TCF3	0.0271383167577	5.76783404027e-05	C2CD4A,AGBL4,AMER3,HDAC7,TSPYL5,SPTB,TENM3,SOX9,GPM6A,TMEM132D,MAFA,ST18,RREB1,CACNA1H,LHX3,MZF1,KCNK16,GLP1R,SDK1,RIMBP2,HMGCLL1,RXRA,MTUS2,PBX4,FAIM2,IRF1,GFI1,NKX3-2,PTCH1,FOXC1
UP00002_2_Sp4_secondary	SP4	0.0272981127049	5.81445886226e-05	B3GALT4,SDK1,CEBPA,SLC18A2,SLC52A3,RXRA,RTN1,CAMKK2,PGR,FOXF2,HMGCLL1,TMEM132D,KCNB2,PTCH1,MEIS2
MA0145.1.Tcfcp2l1	TFCP2L1	0.0422226879312	9.08168841072e-05	AGBL4,GRIA2,SLC5A1,SOX9,CNTN4,MAFA,TMEM132D,TMEM132B,DGKZ,SIM1,MZF1,ADAMTS2,AMER3,MEIS3,KCNMA1,ATRNL1,PGR,FGF14,SDK1,RXRA,BARX2,NOL4,CACNA1H,CCND1,C7ORF41,PTCH1,CCBL2
UP00003_2_E2F3_secondary	E2F3	0.0468285583325	0.000101177359474	MYO3A,SNAP91,SIM1,ABCG1,RXRA,RORA,NKX2-2,NKX3-2,HMGCLL1,MAFA,STXBP5L,GAD2,CCBL2
MA0107.1.RELA	RELA	0.0488367880417	0.000105849809257	GRIA4,NKX2-2,TMEM132D,ST18,TMEM132B,DGKZ,ATRNL1,SIM1,GABRB3,TCF3,ADAMTS2,AMER3,KCNMA1,MAP10,RUNX1,SDK1,ABCG1,RXRA,BARX2,PAX6,CACNA2D1,CTNNB1,IRF1,NEUROD1,CACNA1H,CCND1,SLC7A10,HS6ST3,CCBL2
