FACTOR	#GENES	%GENES	GENE_LIST_MATCH	GENE_LIST_MISMATCH
UP00188_1_Lmx1a_2238.2	133	74.7191	KIAA1257,ISL1,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,GABRB3,NALCN,RORB,EML5,LIG4,DCX,HMGCLL1,PGR,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,ROR1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,ACVR1C,TSPYL5,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,MAP10,NBEA,ZNF585B,PCLO,SYT14,FAM135A,TRPM3,SDK1,KCNK16,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,ST8SIA3,PDX1,FOXP2,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,MCTP2,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,NOL4,ENAM,OXGR1,PDZRN3,RGS17,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,MEIS3,RGS4,SLC17A6,DGKB,SERPINI2,PCDH20,ABCC9,RTN1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,PDK4,SPATA7,STXBP5L	FLJ25770,KCNB2,CACNA1H,ADAMTS2,PVRL3,NSG1,PCDHAC1,MAGI2,NECAB2,LRRTM3,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,MS4A8B,MMP16,TMEM132D,KIAA1486,KCNMA1,GNAI1,FAM135B,FAM123C,ZNF223,TSHZ3,TMEM61,PCDH17,TMEM196,HS6ST3,FOXC1,AGBL4,ATRNL1,C1ORF168,TMEM63C,NEUROD1,D4S234E,ODZ3,SIM1,CERKL,NR3C2,RAB3C,C9ORF150,KIAA1383,SLC18A2,PRUNE2
UP00231_1_Nkx2-2_2823.1	133	74.7191	KIAA1257,ISL1,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,GABRB3,ADAMTS2,EML5,LIG4,NSG1,MAGI2,DCX,HMGCLL1,JAKMIP2,TSC22D1,CPE,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,ELAVL4,ACVR1C,TSPYL5,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,NBEA,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,PDX1,FOXP2,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,GDAP1,CACNB2,SGCB,SGCZ,NMNAT3,OXGR1,RIMS2,FBXW7,RIMBP2,GLP1R,SLCO1A2,ANKS1B,NOL4,C1ORF168,ENAM,PDZRN3,TMEM63C,GRIK2,RALYL,PRKACB,FGF14,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,PGR,DGKB,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,ST6GALNAC5,SLC35F4,PCP4,MTUS2,PDK4,SPATA7,STXBP5L	CADM1,SPTB,FLJ25770,KCNB2,CACNA1H,PVRL3,PCDHAC1,NECAB2,FAM19A4,LRRTM3,FAM84A,NEGR1,KIAA0774,GPR27,FAM148A,SCGB2A1,MS4A8B,NYAP2,MMP16,DIRAS2,TMEM132D,KL,KIAA1486,RASEF,FAM123C,TSHZ3,TMEM196,HS6ST3,FOXC1,AGBL4,RORB,ATRNL1,BARX2,KIAA1804,RNF150,RGS17,NEUROD1,SLC17A6,D4S234E,ODZ3,SERPINI2,C9ORF150,KIAA1383,SLC18A2,PRUNE2
MA0036.2.GATA2	132	74.1573	C2CD4A,ISL1,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,GABRB3,NALCN,RORB,LIG4,DCX,GLP1R,PGR,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,ROR1,BMP5,DZIP3,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,KL,ST18,CHODL,LIMCH1,ABHD10,MEIS2,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,TRPM3,SDK1,KCNK16,TTC8,UNC5D,PAX6,IAPP,SULT4A1,TMEM61,ST8SIA3,PCDH17,TMEM196,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,MEIS3,RGS4,CERKL,SLC17A6,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,NBEA,ST6GALNAC5,FAM84A,MTUS2,PDK4,STXBP5L	KIAA1257,FLJ25770,CACNA1H,ADAMTS2,EML5,NSG1,PCDHAC1,MAGI2,NECAB2,LRRTM3,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,SCGB2A1,MS4A8B,TMEM132D,TMEM132B,KBTBD7,KIAA1486,AMER3,KCNMA1,FAM135B,FAM123C,ZNF223,TSHZ3,C3ORF14,HS6ST3,PDX1,FOXC1,CADPS,GAD2,ATRNL1,HMGCLL1,C1ORF168,D4S234E,ODZ3,SIM1,C9ORF150,KIAA1383,SLC35F4,SLC18A2,PCP4,PRUNE2,SPATA7
MA0067.1.Pax2	132	74.1573	C2CD4A,ISL1,SPTB,SCG2,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,GABRB3,NALCN,RORB,EML5,LIG4,NSG1,MAGI2,DCX,HMGCLL1,NECAB2,JAKMIP2,FAM19A4,TSC22D1,CPE,KLHL1,CCDC158,ROR1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,TMEM132D,ST18,TMEM132B,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,MAP10,PVRL3,ZNF585B,SYT14,MCTP2,SLC17A6,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,ST8SIA3,PCDH17,SLC18A2,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,GABRA1,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,RNF150,RIMS2,FBXW7,RIMBP2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,ENAM,OXGR1,PDZRN3,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,PGR,DGKB,SERPINI2,NR3C2,RTN1,PDX1,ST6GALNAC5,SLC35F4,MTUS2,PRUNE2,ABCC9,SPATA7,STXBP5L	KIAA1257,FLJ25770,SNAP91,PAM,CACNA1H,ADAMTS2,PCDHAC1,GLP1R,LRRTM3,FAM84A,NEGR1,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,MS4A8B,KL,KBTBD7,KIAA1486,KCNMA1,NBEA,PCLO,RASEF,FAM135A,FAM135B,FAM123C,TMEM196,HS6ST3,FOXC1,C1ORF158,CADPS,ATRNL1,NMNAT3,BARX2,C1ORF168,RGS17,D4S234E,ODZ3,CERKL,PCDH20,RAB3C,C9ORF150,KIAA1383,PCP4,PDK4
MA0069.1.Pax6	132	74.1573	KIAA1257,ISL1,SCG2,SNAP91,GPM6A,SLC30A8,MS4A8,PAM,CACNA1H,NALCN,NBEA,EML5,LIG4,NSG1,MAGI2,DCX,GLP1R,PGR,JAKMIP2,FAM19A4,SYT14,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,NKX6-1,BMP5,DZIP3,ROBO2,SYT4,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,DIRAS2,GABRG2,SLC7A2,GRIA4,ENAM,CNTN1,CNTN4,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,RASEF,MCTP2,FAM135A,FAM135B,TRPM3,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,ST8SIA3,PCDH17,SLC18A2,FOXC1,FOXP2,AGBL4,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,SGCB,SGCZ,NMNAT3,OXGR1,RIMS2,FBXW7,RIMBP2,SLCO1A2,ANKS1B,NOL4,GABRB3,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,RGS4,CERKL,SLC17A6,SERPINI2,PCDH20,NR3C2,RTN1,RAB3C,PDX1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,SPATA7,STXBP5L	SPTB,FLJ25770,LURAP1L,KCNB2,ADAMTS2,PCDHAC1,NECAB2,LRRTM3,KIAA0774,GPR27,ROR1,FAM148A,SCGB2A1,RNF180,MS4A8B,GRIA2,TMEM132D,KL,ST18,TMEM132B,KIAA1486,KCNMA1,SDK1,FAM123C,TSPYL5,MEIS3,TMEM61,TMEM196,HS6ST3,MYO3A,RORB,ATRNL1,HMGCLL1,BARX2,KIAA1804,C1ORF168,RNF150,D4S234E,ODZ3,G6PC2,DGKB,ABCC9,C9ORF150,KIAA1383,PRUNE2,PDK4
MA0462.1.BATF::JUN	132	74.1573	KIAA1257,ISL1,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,GABRB3,NALCN,RORB,LIG4,DCX,HMGCLL1,PGR,JAKMIP2,FAM19A4,SYT14,TSC22D1,CPE,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,KL,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,MAP10,NBEA,PCLO,RASEF,MCTP2,FAM135A,TRPM3,KCNK16,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,ST8SIA3,PCDH17,TMEM196,SLC18A2,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,SGCB,SGCZ,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,SLCO1A2,ANKS1B,NOL4,C1ORF168,ENAM,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,MEIS3,RGS4,CERKL,SLC17A6,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,ST6GALNAC5,FAM84A,SLC35F4,MTUS2,PDK4,SPATA7,STXBP5L	FLJ25770,KCNB2,CACNA1H,ADAMTS2,PVRL3,EML5,NSG1,PCDHAC1,MAGI2,NECAB2,LRRTM3,NEGR1,KIAA0774,GPR27,FAM148A,RNF180,MS4A8B,MMP16,TMEM132D,ST18,KIAA1486,KCNMA1,ZNF585B,SDK1,FAM135B,FAM123C,TSPYL5,ZNF223,TSHZ3,TMEM61,HS6ST3,PDX1,FOXC1,ATRNL1,NMNAT3,OXGR1,BARX2,KIAA1804,D4S234E,ODZ3,SIM1,RAB3C,C9ORF150,KIAA1383,PCP4,PRUNE2
MA0464.1.Bhlhe40	132	74.1573	KIAA1257,MEIS3,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,ADAMTS2,RORB,EML5,ATRNL1,NSG1,HMGCLL1,NECAB2,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,MTUS2,KLHL1,CCDC158,CACNA2D1,ROR1,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,SLC17A6,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,IGSF11,MAP10,PVRL3,ZNF585B,SYT14,MCTP2,FAM135B,SDK1,ZNF223,KCNK16,C2CD4A,TTC8,UNC5D,PAX6,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,SLC18A2,FOXC1,FOXP2,MYO3A,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,CACNB2,DIRAS2,SGCZ,RNF150,RIMS2,FBXW7,RIMBP2,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,GABRB3,RGS17,TMEM63C,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,MAP9,SOX6,RGS4,CERKL,PGR,DGKB,SERPINI2,ABCC9,NR3C2,RTN1,RAB3C,PDX1,DACH1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,PRUNE2,PDK4,STXBP5L	ISL1,FLJ25770,PAM,CACNA1H,PCDHAC1,MAGI2,DCX,GLP1R,LRRTM3,NEGR1,KIAA0774,GPR27,NKX6-1,BMP5,FAM148A,MS4A8B,NYAP2,ENAM,KIAA1486,KCNMA1,PCLO,FAM135A,TRPM3,FAM123C,TSHZ3,IAPP,MEIS2,TMEM196,HS6ST3,AGBL4,TENM3,GDAP1,SGCB,NMNAT3,OXGR1,PDZRN3,D4S234E,ODZ3,DSCAM,SIM1,GRIK2,PCDH20,C9ORF150,KIAA1383,DZIP3,SPATA7
MA0525.1.TP63	132	74.1573	KIAA1257,ISL1,SPTB,CPE,MEIS2,SNAP91,GPM6A,SLC30A8,MS4A8,PAM,CACNA1H,ADAMTS2,NBEA,EML5,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,NECAB2,FAM19A4,TSC22D1,FAM84A,NEGR1,CACNA2D1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,SLC17A6,ELAVL4,ACVR1C,SDK1,GRIA2,GABRG2,SLC7A2,GRIA4,ENAM,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,MEIS3,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,RASEF,MCTP2,FAM135A,FAM135B,TRPM3,TSPYL5,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,PAX6,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,HS6ST3,PDX1,FOXC1,FOXP2,AGBL4,MAPK10,C1ORF158,GABRA1,GAD2,GNAI1,FGF14,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,OXGR1,RIMS2,FBXW7,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,NOL4,C1ORF168,GABRB3,PDZRN3,RGS17,TMEM63C,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,SOX6,SIM1,RGS4,CERKL,PGR,DGKB,SERPINI2,ABCC9,RTN1,RAB3C,ST6GALNAC5,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,LURAP1L,KCNB2,PCDHAC1,JAKMIP2,LRRTM3,KLHL1,CCDC158,KIAA0774,GPR27,ROR1,NKX6-1,FAM148A,MS4A8B,NYAP2,MMP16,KIAA1486,ABHD10,PCLO,FAM123C,IAPP,UNC5D,TMEM196,MYO3A,SCG2,RORB,TENM3,CADPS,GDAP1,RIMBP2,RNF150,D4S234E,ODZ3,SLC5A8,DSCAM,MAP9,G6PC2,GRIK2,PCDH20,NR3C2,C9ORF150,DACH1,KIAA1383,SLC35F4,SLC18A2,SYT14
MA0591.1.Bach1::Mafk	132	74.1573	KIAA1257,ISL1,SPTB,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,ADAMTS2,NBEA,EML5,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,NECAB2,FAM19A4,TSC22D1,FAM84A,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,SCGB2A1,ROBO2,SYT4,NRXN1,ZSCAN18,LSAMP,SLC17A6,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,SLC7A2,GRIA4,ENAM,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,PCLO,SYT14,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,C2CD4A,TTC8,UNC5D,PAX6,IAPP,SULT4A1,NALCN,ST8SIA3,PCDH17,HS6ST3,PDX1,FOXC1,FOXP2,MYO3A,MAPK10,C1ORF158,GABRA1,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,RNF150,RIMS2,FBXW7,RIMBP2,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,GABRB3,PDZRN3,RGS17,TMEM63C,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,ST6GALNAC5,SLC35F4,PCP4,PRUNE2,PDK4,SPATA7	CPE,FLJ25770,PCDHAC1,GLP1R,PGR,JAKMIP2,LRRTM3,NEGR1,MTUS2,KIAA0774,GPR27,BMP5,FAM148A,RNF180,MS4A8B,ELP4,KBTBD7,KIAA1486,ZNF585B,RASEF,FAM123C,TSHZ3,C3ORF14,TMEM61,TMEM196,AGBL4,SCG2,RORB,TENM3,CADPS,MCTP2,NMNAT3,OXGR1,D4S234E,ODZ3,SLC5A8,G6PC2,GRIK2,DGKB,SERPINI2,C9ORF150,DACH1,KIAA1383,SLC18A2,DZIP3,STXBP5L
MA0596.1.SREBF2	132	74.1573	KIAA1257,ISL1,SPTB,SCG2,SNAP91,SLC30A8,MS4A8,NOL4,PAM,GABRB3,ADAMTS2,RORB,EML5,LIG4,NSG1,MAGI2,DCX,GLP1R,NECAB2,JAKMIP2,FAM19A4,TSC22D1,CPE,NEGR1,MTUS2,CACNA2D1,NKX6-1,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,PAPPA2,NYAP2,ELAVL4,ACVR1C,SDK1,GRIA2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,TMEM132D,ST18,TMEM132B,KBTBD7,CHODL,AMER3,ABHD10,MEIS2,IGSF11,NBEA,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,TSPYL5,ZNF223,KCNK16,TSHZ3,C2CD4A,GRIK2,UNC5D,TTC8,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,GDAP1,CACNB2,DIRAS2,SGCZ,NMNAT3,RIMS2,FBXW7,RIMBP2,HMGCLL1,BARX2,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,TMEM63C,NEUROD1,SLC17A6,RALYL,PRKACB,FGF14,SLC5A1,SLC5A8,DSCAM,SOX6,SIM1,MEIS3,RGS4,DGKB,SERPINI2,PCDH20,NR3C2,RTN1,RAB3C,ST6GALNAC5,FAM84A,SLC35F4,PRUNE2,PDK4,SPATA7	CADM1,FLJ25770,LURAP1L,GPM6A,CACNA1H,PVRL3,PCDHAC1,PGR,LRRTM3,KLHL1,CCDC158,KIAA0774,GPR27,ROR1,BMP5,FAM148A,MS4A8B,ELP4,MMP16,GABRG2,KL,KIAA1486,LIMCH1,KCNMA1,MAP10,RASEF,FAM123C,PDX1,FOXC1,ATRNL1,SGCB,OXGR1,KIAA1804,RNF150,PDZRN3,RGS17,D4S234E,ODZ3,MAP9,CERKL,ABCC9,C9ORF150,KIAA1383,PCP4,DZIP3,STXBP5L
UP00055_1_Hbp1_primary	132	74.1573	KIAA1257,ISL1,SPTB,SCG2,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,GABRB3,ADAMTS2,RORB,LIG4,DCX,HMGCLL1,NECAB2,JAKMIP2,FAM19A4,SYT14,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,NRXN1,ZSCAN18,LSAMP,ELP4,SLC17A6,NYAP2,ELAVL4,ACVR1C,TSPYL5,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,KL,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,MAP10,NBEA,PCLO,RASEF,MCTP2,FAM135A,TRPM3,SDK1,ZNF223,KCNK16,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,NALCN,ST8SIA3,PCDH17,TMEM196,SLC18A2,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GNAI1,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,SLCO1A2,ANKS1B,NOL4,ENAM,PDZRN3,RGS17,GRIK2,RALYL,PRKACB,FGF14,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,MEIS3,RGS4,PGR,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,ST6GALNAC5,FAM84A,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	CADM1,FLJ25770,SNAP91,KCNB2,CACNA1H,PVRL3,EML5,NSG1,PCDHAC1,MAGI2,LRRTM3,KIAA0774,GPR27,NKX6-1,FAM148A,RNF180,MS4A8B,PAPPA2,MMP16,TMEM132D,ST18,KIAA1486,KCNMA1,IGSF11,ZNF585B,FAM135B,FAM123C,TSHZ3,TMEM61,HS6ST3,FOXC1,GAD2,ATRNL1,OXGR1,BARX2,KIAA1804,C1ORF168,TMEM63C,NEUROD1,D4S234E,ODZ3,SIM1,CERKL,C9ORF150,KIAA1383,SLC35F4
UP00104_1_Hmx1_3423.1	132	74.1573	C2CD4A,MEIS3,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,PAM,GABRB3,NALCN,EML5,ATRNL1,NSG1,DCX,HMGCLL1,JAKMIP2,FAM19A4,SYT14,TSC22D1,CPE,KLHL1,CCDC158,ROR1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,LSAMP,ELP4,PAPPA2,ELAVL4,ACVR1C,TSPYL5,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,NBEA,PCLO,RASEF,MCTP2,FAM135A,TRPM3,SDK1,KCNK16,TSHZ3,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,ST8SIA3,PCDH17,TMEM196,PDX1,FOXC1,FOXP2,AGBL4,MYO3A,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,LIG4,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,SLCO1A2,ANKS1B,NOL4,C1ORF168,ENAM,OXGR1,RGS17,NEUROD1,GRIK2,KL,PRKACB,FGF14,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,RGS4,CERKL,PGR,DGKB,SERPINI2,PCDH20,ABCC9,RTN1,RAB3C,DACH1,ST6GALNAC5,FAM84A,SLC35F4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	CADM1,KIAA1257,ISL1,FLJ25770,MS4A8,KCNB2,CACNA1H,ADAMTS2,PVRL3,PCDHAC1,MAGI2,GLP1R,NECAB2,LRRTM3,NEGR1,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,MS4A8B,ZSCAN18,NYAP2,MMP16,TMEM132D,KIAA1486,ZNF585B,FAM135B,FAM123C,ZNF223,HS6ST3,RORB,TENM3,BARX2,KIAA1804,PDZRN3,TMEM63C,SLC17A6,RALYL,D4S234E,ODZ3,NR3C2,C9ORF150,KIAA1383,SLC18A2,PCP4
