FACTOR_ID	FACTOR_NAME	CORR_PVALUE	PVALUE	GENES
MA0018.1.CREB1	CREB1	0.999999951328	0.0372049501078	SPTB,PAX6,RIMBP2,UNC5D
MA0138.1.REST	REST	0.999999975581	0.0387938093853	CACNA1H,JAKMIP2,GABRB3,RIMBP2,PAPPA2,MEIS3,BARX2,CNTN4,GLP1R,SLC18A2,OXGR1,FGF14,SLC17A6,PDZRN3
UP00408_2_Gabpa_secondary	GABPA	0.999999988439	0.0405044675444	MEIS3,AGBL4,GPM6A,CNTN4,ST18,CACNA1H,SIM1,AMER3,MAP10,FAM135B,SDK1,RTN1,UNC5D,BARX2,PAX6,NOL4,GABRB3,NKX6-1,NEUROD1,SULT4A1,SLC17A6,KL,PCDH17
MA0065.2.PPARG::RXRA	NA	0.999999995839	0.0428149084048	ELAVL4,RGS17,AGBL4,SULT4A1,PAX6,ADAMTS2,FGF14,SDK1,RNF180,NEUROD1,CACNA1H,KBTBD7,CNTN4,NOL4,TMEM132D,CACNA2D1,FAM135B,CADM1
UP00049_2_Sp100_secondary	SP100	0.999999999874	0.0504819547506	SLC17A6,FOXC1,FGF14
UP00015_1_Ehf_primary	EHF	0.999999999881	0.0507283525132	CACNA1H,TMEM61,PAPPA2,MEIS3,PAX6,ST18,CNTN4,SLC18A2,GAD2
UP00098_1_Rfx3_primary	RFX3	0.999999999952	0.0528148338303	TSPYL5,SIM1,ADAMTS2,MEIS3,ANKS1B,NOL4,C1ORF168,OXGR1,FAM135B
UP00087_2_Tcfap2c_secondary	TFAP2C	0.999999999977	0.0545091432367	CACNA1H,SDK1,TSHZ3,MEIS2,FAM84A,PAX6,TMEM132D
UP00005_2_Tcfap2a_secondary	TFAP2A	0.99999999998	0.0549828450717	MYO3A,SDK1,SPTB,ADAMTS2,NALCN,FAM84A,NBEA,PAX6,CACNA1H,PDK4,RASEF,DSCAM,OXGR1,ST18
UP00042_2_Gm397_secondary	ZSCAN4C	0.99999999998	0.0549828450717	CACNA1H,SDK1,SIM1,SPTB,ADAMTS2,AMER3,MEIS2,TENM3,NBEA,PAX6,PRUNE2,FOXC1,LSAMP,CACNA2D1,ROR1,PDK4
MA0062.1.GABPA	GABPA	0.999999999983	0.055535797951	CACNA1H,SDK1,RIMBP2,GRIA2,PAX6,CNTN4,GAD2
UP00060_1_Max_primary	MAX	0.999999999983	0.055535797951	ELAVL4,C2CD4A,CACNA1H,ADAMTS2,TMEM132D,NECAB2
MA0089.1.NFE2L1::MafG	NA	0.999999999991	0.0571319249034	C2CD4A,TSPYL5,GRIA4,G6PC2,KCNMA1,CNTN4,TMEM132D,ST18,CACNA1H,SIM1,ADAMTS2,CACNB2,AMER3,RORB,IGSF11,ATRNL1,KCNK16,NMNAT3,FAM135B,SDK1,RIMBP2,RTN1,BARX2,PAX6,DACH1,CADPS,GABRB3,ROR1,SULT4A1,PAPPA2,ROBO2,NRXN1,PDK4,HS6ST3,PDX1
MA0073.1.RREB1	RREB1	1.0	0.0637192900952	C2CD4A,ACVR1C,GRIA2,CNTN4,NOL4,TMEM132D,GAD2,CACNA1H,RASEF,GLP1R,OXGR1,NECAB2,CADM1,SDK1,RIMBP2,KCNB2,CACNA2D1,NKX6-1,TMEM63C,PAPPA2,PRUNE2,FOXC1
UP00203_1_Pknox1_2364.2	PKNOX1	1.0	0.0725056081767	SDK1,TMEM61,ADAMTS2,GRIA2,PAPPA2,ROBO2,IGSF11,TENM3,PGR,HS6ST3,ST18
MA0160.1.NR4A2	NR4A2	1.0	0.0726786627657	CACNA1H,SDK1,NEUROD1,SULT4A1,MEIS2,DSCAM,CADM1
MA0163.1.PLAG1	PLAG1	1.0	0.0744021238174	CACNA1H,SDK1,TMEM63C,NALCN,GRIA2,SLC17A6,AMER3,KCNMA1,MEIS2,AGBL4,GAD2,KCNB2,TMEM132D,NMNAT3,FOXC1
UP00009_2_Nr2f2_secondary	NR2F2	1.0	0.0757904540414	CACNA1H,SDK1,ADAMTS2,BARX2,PCDH17,TMEM132D,GAD2
UP00205_1_Pknox2_3077.2	PKNOX2	1.0	0.0767615388885	SDK1,TMEM63C,TMEM61,ADAMTS2,GRIA2,PAPPA2,ROBO2,RTN1,KCNK16,GPM6A,NOL4,PGR,ST18
MA0018.2.CREB1	CREB1	1.0	0.0772547562335	CACNA1H,SDK1,SULT4A1,SPTB,STXBP5L
UP00020_1_Atf1_primary	ATF1	1.0	0.0772547562335	CACNB2,SPTB,SULT4A1,GRIA4,DSCAM
UP00082_2_Zfp187_secondary	ZFP187	1.0	0.0775721215983	CACNA1H,SIM1,SULT4A1,RIMBP2,SCGB2A1,RNF180,AGBL4,PGR,CNTN4,DACH1,FOXC1,FGF14
MA0074.1.RXRA::VDR	NA	1.0	0.0781454328181	CACNA1H,CACNB2,CNTN4,SLC18A2,NMNAT3,GABRB3,FGF14
UP00029_2_Tbp_secondary	TBP	1.0	0.0790661290286	CACNA1H,SIM1,GRIK2,BARX2,ANKS1B,ST18
UP00042_1_Gm397_primary	ZSCAN4C	1.0	0.0829010650117	CACNA1H,SDK1,RIMBP2,ADAMTS2,MEIS3,KCNMA1,MEIS2,ROR1,FGF14
MA0119.1.TLX1::NFIC	NA	1.0	0.0888559250936	CACNA1H,SDK1,TMEM63C,RIMBP2,ADAMTS2,SCGB2A1,SPTB,KCNMA1,TMEM132D,ANKS1B,NMNAT3
UP00186_1_Meis1_2335.1	MEIS1	1.0	0.0888559250936	SDK1,SULT4A1,ADAMTS2,GRIA2,PAPPA2,ROBO2,RTN1,TENM3,PGR,GLP1R,C1ORF168,KCNK16
MA0100.1.Myb	MYB	1.0	0.0941793358503	CACNA1H,SDK1,RIMBP2,ROBO2,KCNMA1,FOXC1,ANKS1B,FAM135B,PDZRN3
MA0066.1.PPARG	PPARG	1.0	0.0956041384386	CACNA1H,SDK1,GABRB3,SULT4A1,KCNMA1,TENM3,RASEF,TMEM132D,PCDH20,FOXC1,FGF14
UP00031_2_Zbtb3_secondary	ZBTB3	1.0	0.101289935131	CACNA1H,SDK1,SIM1,ADAMTS2,ROBO2,RTN1,GRIA4,ANKS1B,CNTN4,HS6ST3,TMEM132D,PCDH20,ROR1
MA0059.1.MYC::MAX	NA	1.0	0.105478463317	ELAVL4,SDK1,CACNA1H,PDK4,GABRB3,NECAB2
MA0116.1.Zfp423	ZFP423	1.0	0.105478463317	SDK1,SIM1,ADAMTS2,SPTB,PAX6,PDK4
MA0081.1.SPIB	SPIB	1.0	0.111276622843	MEIS2,TENM3,GPM6A,CNTN4,DSCAM,ST18,LIG4,SIM1,KCNMA1,ATRNL1,RASEF,OXGR1,FAM135B,CADM1,SDK1,TSHZ3,RTN1,BARX2,PAX6,ANKS1B,C1ORF168,GABRB3,ROR1,PDZRN3,RGS17,TMEM63C,SULT4A1,PAPPA2,KL,PDK4,LSAMP,HS6ST3
UP00050_1_Bhlhb2_primary	BHLHE40	1.0	0.113076706506	CACNA1H,SDK1,ST18,ADAMTS2
UP00391_3_Hoxa3_2783.2	HOXA3	1.0	0.115978897624	CACNA1H,SDK1,SIM1,TMEM61,G6PC2,ATRNL1,DACH1,PDK4,HS6ST3,KL,ST18,FGF14
UP00098_2_Rfx3_secondary	RFX3	1.0	0.118998037062	CACNA1H,RIMBP2,ROR1,RASEF,CADPS,GABRB3,STXBP5L,FAM135B
MA0027.1.En1	EN1	1.0	0.127939112641	KBTBD7,NEUROD1,RASEF,ADAMTS2,NALCN,IGSF11,SULT4A1,CNTN4,GLP1R,ANKS1B,MAP9,ST18,NKX6-1
UP00007_2_Egr1_secondary	EGR1	1.0	0.127939112641	CACNA1H,JAKMIP2,TMEM63C,SULT4A1,PAX6,SDK1,MEIS2,AGBL4,CNTN4,CACNA2D1,CADM1
UP00019_2_Zbtb12_secondary	ZBTB12	1.0	0.137260159458	KCNMA1,KL,PGR,RASEF,GLP1R,GAD2
UP00226_1_Mrg1_2246.2	MEIS2	1.0	0.138660613858	SDK1,TMEM61,ADAMTS2,GRIA2,PAPPA2,ROBO2,IGSF11,TENM3,KCNK16,PGR,ST18
UP00122_1_Tgif1_2342.2	TGIF1	1.0	0.138870739256	SDK1,SIM1,TMEM61,ADAMTS2,GRIA2,PAPPA2,ROBO2,RTN1,TMEM63C,TENM3,PGR,PDK4,NOL4,SULT4A1
UP00084_2_Gmeb1_secondary	GMEB1	1.0	0.15601036645	ELAVL4,PDZRN3
UP00040_2_Irf5_secondary	IRF5	1.0	0.164926896853	TMEM63C,ST6GALNAC5,SIM1,CNTN4
UP00193_1_Rhox11_1765.2	RHOX11	1.0	0.18823680566	CACNA1H,MEIS2,NRXN1,CNTN4,ANKS1B
UP00233_1_Meox1_2310.2	MEOX1	1.0	0.190551856952	CACNA1H,SDK1,SIM1,RIMBP2,TMEM61,PAPPA2,MEIS2,G6PC2,PGR,PDK4,ANKS1B,ST18
MA0258.1.ESR2	ESR2	1.0	0.195362485356	CACNA1H,SDK1,SULT4A1,RIMBP2,GRIA2,CACNB2,MEIS3,RTN1,FOXC1,RASEF,CACNA2D1,FAM135B,CADM1
MA0080.2.SPI1	SFPI1	1.0	0.197704395081	SPTB,CNTN4,DSCAM,ST18,CACNA1H,SIM1,RIMBP2,ADAMTS2,MAP10,RASEF,OXGR1,FAM135B,CADM1,SDK1,FAM84A,BARX2,PAX6,CACNA2D1,NKX6-1,RGS17,SULT4A1,TMEM61,SLC18A2
MA0091.1.TAL1::TCF3	NA	1.0	0.20179037996	CACNA1H,SDK1,SIM1,NEUROD1,RIMBP2,ADAMTS2,ROBO2,IGSF11,ATRNL1,PAX6,FGF14,NKX6-1
MA0161.1.NFIC	NFIC	1.0	0.21076523459	AGBL4,ACVR1C,SDK1,SPTB,G6PC2,SLC5A1,TMEM132D,ST18,TMEM132B,CACNA1H,SIM1,ADAMTS2,CACNB2,AMER3,IGSF11,ATRNL1,RASEF,GLP1R,NMNAT3,FAM135B,JAKMIP2,RIMBP2,PAX6,ANKS1B,CACNA2D1,RGS17,TMEM63C,TMEM61,SCGB2A1,ROBO2,NRXN1,PDK4,LSAMP,FOXC1
UP00176_1_Crx_3485.1	CRX	1.0	0.211698024328	ELAVL4,SDK1,TMEM63C,ADAMTS2,KCNMA1,PAX6,GLP1R,DSCAM,ROR1
UP00001_2_E2F2_secondary	E2F2	1.0	0.223374990599	SNAP91,SIM1,STXBP5L,HMGCLL1
UP00060_2_Max_secondary	MAX	1.0	0.223374990599	CACNA1H,DSCAM,CNTN4,HS6ST3
MA0115.1.NR1H2::RXRA	NA	1.0	0.229995736137	CACNA1H,C2CD4A,SULT4A1,MEIS2,TENM3,PAX6,CNTN4,TMEM132D,STXBP5L,CADM1
MA0039.1.Klf4	KLF4	1.0	0.23022755139	AGBL4,G6PC2,TMEM132D,GAD2,CACNA1H,ADAMTS2,AMER3,MEIS3,KCNMA1,LIG4,HMGCLL1,PCDH20,FGF14,SDK1,RIMBP2,UNC5D,BARX2,PAX6,CADPS,GABRB3,TMEM63C,NEUROD1,SLC17A6,RNF180
UP00070_2_Gcm1_secondary	GCM1	1.0	0.231853704636	CACNA1H,AGBL4,RORB,NEUROD1,HS6ST3,DACH1,ST18,PDZRN3
MA0114.1.HNF4A	HNF4A	1.0	0.239061938735	CACNA1H,RGS17,SIM1,SULT4A1,CNTN4,TMEM132D,OXGR1,CADM1
UP00199_1_Six4_2860.1	SIX4	1.0	0.239061938735	CACNA1H,SDK1,LSAMP,ROBO2,KCNMA1,IGSF11,MAP10,RASEF,GAD2
MA0092.1.Hand1::Tcfe2a	NA	1.0	0.247827152878	SIM1,RIMBP2,ADAMTS2,CACNB2,KIAA1257,RORB,PAX6,RASEF,GLP1R,DACH1,NMNAT3,C1ORF168,CADM1
MA0131.1.MIZF	HINFP	1.0	0.25	NEUROD1
UP00408_1_Gabpa_primary	GABPA	1.0	0.257520087444	GRIA2,SDK1,PAPPA2,PAX6,CNTN4
UP00174_1_Hoxa2_3079.1	HOXA2	1.0	0.297073441609	CACNA1H,SDK1,TMEM61,MEIS2,G6PC2,ATRNL1,PDK4,DACH1,ST18,FGF14
UP00258_1_Tgif2_3451.1	TGIF2	1.0	0.297073441609	SDK1,ROBO2,SULT4A1,TMEM61,ADAMTS2,PAPPA2,TENM3,PGR,C1ORF168
MA0083.1.SRF	SRF	1.0	0.299368782844	SIM1,PAPPA2,BARX2,PRUNE2,CNTN4,GRIK2,PDZRN3
UP00047_1_Zbtb7b_primary	ZBTB7B	1.0	0.299368782844	CACNA1H,SDK1,NALCN,KL,AGBL4,CNTN4,ROR1
UP00077_1_Srf_primary	SRF	1.0	0.299368782844	CACNA1H,SIM1,PAPPA2,PRUNE2,CNTN4,GRIK2
UP00245_1_Hoxc10_2779.2	HOXC10	1.0	0.299368782844	TSPYL5,ADAMTS2,GLP1R,C2CD4A,RASEF,HS6ST3,FAM135B
UP00045_1_Mafb_primary	MAFB	1.0	0.322706243528	TSPYL5,AGBL4,SULT4A1,MEIS3,KCNMA1,PAX6,CNTN4,GLP1R,TMEM132D,NMNAT3,ST18
MA0122.1.Nkx3-2	NKX3-2	1.0	0.324878206042	TMEM63C,ADAMTS2,SPTB,MEIS3,MEIS2,LIG4,PDK4,ANKS1B,ST6GALNAC5
UP00035_1_Hic1_primary	HIC1	1.0	0.324878206042	CACNA1H,JAKMIP2,SDK1,AMER3,DSCAM,ST6GALNAC5,GAD2,RGS17
UP00092_2_Myb_secondary	MYB	1.0	0.331429889991	CACNA1H,SDK1,RIMBP2,C2CD4A,ROBO2,FAM135B
UP00177_1_Hoxd12_3481.1	HOXD12	1.0	0.331429889991	TSPYL5,C2CD4A,ADAMTS2,AMER3,RNF180,GLP1R
MA0157.1.FOXO3	FOXO3	1.0	0.356291123487	SDK1,SULT4A1,CACNB2,AMER3,RASEF,ANKS1B,C1ORF168,ROR1
UP00156_1_Msx2_3449.1	MSX2	1.0	0.356291123487	CACNA1H,SDK1,SIM1,TMEM61,G6PC2,PGR,PDK4,FOXC1
UP00104_1_Hmx1_3423.1	HMX1	1.0	0.365152707478	SDK1,ADAMTS2,PAPPA2,LIG4,KCNK16,TMEM132D,CACNA2D1,FOXC1,PDZRN3
UP00092_1_Myb_primary	MYB	1.0	0.367187244925	SDK1,ADAMTS2
UP00117_1_Hoxd11_3873.1	HOXD11	1.0	0.369425249418	SDK1,C2CD4A,GLP1R,RNF180,HS6ST3
UP00086_1_Irf3_primary	IRF3	1.0	0.388889996775	SDK1,TMEM63C,RIMBP2,GRIA2,MEIS2,GRIA4,PRUNE2,PCDH17,RASEF,GAD2,TMEM132B
UP00246_1_Hoxa11_2218.1	HOXA11	1.0	0.392104589029	TSPYL5,C2CD4A,GLP1R,RASEF,HS6ST3,TMEM132D,FAM135B
UP00204_1_Gbx1_2883.2	GBX1	1.0	0.399731974514	CACNA1H,ADAMTS2,MEIS2,G6PC2,ATRNL1,PGR,GLP1R,TMEM132D
UP00235_1_Hoxc11_3718.2	HOXC11	1.0	0.399731974514	TSPYL5,ADAMTS2,HS6ST3,C2CD4A,RASEF,GLP1R,TMEM132D,FAM135B
MA0002.2.RUNX1	RUNX1	1.0	0.40010091312	CACNA1H,SDK1,RIMBP2,ADAMTS2,PAPPA2,MEIS3,RNF180,FAM84A,TENM3,SLC17A6,CNTN4,GABRB3,STXBP5L,FGF14
UP00137_1_Hoxb3_1720.2	HOXB3	1.0	0.405924236176	TMEM61,ADAMTS2,MEIS2,UNC5D,KL,ATRNL1,GRIA4,FGF14,PDK4
UP00189_1_Hoxa5_3415.1	HOXA5	1.0	0.41108019009	CACNA1H,SDK1,RIMBP2,TMEM61,MEIS2,G6PC2,DACH1,PDK4,ANKS1B,ST18
UP00259_1_Hoxb6_3428.2	HOXB6	1.0	0.41108019009	CACNA1H,SDK1,TMEM63C,ROR1,G6PC2,ATRNL1,PDK4,ANKS1B,ST18
UP00086_2_Irf3_secondary	IRF3	1.0	0.415459025816	CACNA1H,NOL4,RIMBP2,ADAMTS2,SPTB,KCNMA1,FOXC1,HMGCLL1,TMEM132D,GAD2
UP00096_2_Sox13_secondary	SOX13	1.0	0.415459025816	CACNA1H,NEUROD1,ADAMTS2,SCGB2A1,ATRNL1,SLC18A2,CACNA2D1
UP00094_1_Zfp128_primary	ZFP128	1.0	0.437659574468	SIM1
UP00261_1_Lhx4_1719.2	LHX4	1.0	0.446743284138	CACNA1H,SDK1,TMEM61,KCNK16,PAX6,PGR,PDK4,ST18
MA0141.1.Esrrb	ESRRB	1.0	0.449680478311	SDK1,SULT4A1,MEIS2,GRIA4,SLC5A1,PGR,DSCAM,FAM135B
UP00140_1_Hoxd1_3448.1	HOXD1	1.0	0.449680478311	SDK1,TMEM61,MEIS2,G6PC2,ATRNL1,KCNK16,PGR,PDK4,HS6ST3,ST18
UP00126_1_Dlx2_2273.2	DLX2	1.0	0.456230949095	CACNA1H,SDK1,SIM1,NEUROD1,RIMBP2,TMEM61,PAPPA2,MEIS2,G6PC2,PDK4,GLP1R,ANKS1B,ST18
UP00055_1_Hbp1_primary	HBP1	1.0	0.459399949686	CACNA1H,NEUROD1,ADAMTS2,GRIK2,MEIS3,IGSF11,KCNK16,PAX6,CNTN4,ST6GALNAC5,TMEM132B,ROR1,CADM1
UP00100_2_Gata6_secondary	GATA6	1.0	0.466317264455	SDK1,ADAMTS2
UP00193_2_Rhox11_2205.1	RHOX11	1.0	0.479036448045	ANKS1B,CNTN4,NRXN1,MEIS2
UP00017_2_Nkx3-1_secondary	NKX3-1	1.0	0.481756035679	DACH1,TMEM132D,PDK4,CNTN4,SULT4A1
UP00265_1_Pitx3_3497.2	PITX3	1.0	0.481756035679	CACNA1H,DSCAM,STXBP5L,ROR1,GLP1R
UP00081_2_Mybl1_secondary	MYBL1	1.0	0.483672058882	CACNA1H,SDK1,RIMBP2,C2CD4A,ROBO2,KCNMA1
UP00210_1_Mrg2_2302.1	MEIS3	1.0	0.487189496702	SDK1,TMEM63C,SULT4A1,ADAMTS2,PAPPA2,ROBO2,TENM3,PGR,ST18
UP00124_1_Ipf1_3815.1	PDX1	1.0	0.487969708146	CACNA1H,SDK1,TMEM61,MEIS2,G6PC2,ATRNL1,PDK4,DACH1,ST18,FGF14
MA0148.1.FOXA1	FOXA1	1.0	0.49058158907	RIMBP2,TMEM61,KCNK16,CACNB2,NALCN,RTN1,IGSF11,PAX6,ST18,RASEF,ANKS1B,NMNAT3,ST6GALNAC5,C1ORF168,ROR1
UP00127_1_Gsh2_3990.2	GSX2	1.0	0.528381380064	CACNA1H,SDK1,MEIS2,KCNK16,PGR,PDK4,DACH1,ST18
UP00052_2_Osr2_secondary	OSR2	1.0	0.530205889445	C2CD4A,SULT4A1,SNAP91,AGBL4,HS6ST3,DSCAM,ST6GALNAC5
UP00020_2_Atf1_secondary	ATF1	1.0	0.535443944853	CACNB2,MEIS3,RIMBP2,RASEF,ADAMTS2
UP00048_2_Rara_secondary	RARA	1.0	0.535443944853	BARX2,SDK1,PAX6,CACNA1H,TMEM132D
UP00093_2_Klf7_secondary	KLF7	1.0	0.545460963009	BARX2,AGBL4,PAX6
UP00131_1_Gbx2_3110.1	GBX2	1.0	0.545460963009	PDK4,TMEM61,G6PC2
MA0137.2.STAT1	STAT1	1.0	0.555239586697	MYO3A,SDK1,SULT4A1,PAX6,KCNK16,ST18,LSAMP,GLP1R,ANKS1B,TMEM132D,CADPS,FOXC1
UP00084_1_Gmeb1_primary	GMEB1	1.0	0.555585117941	MTUS2,STXBP5L
MA0164.1.Nr2e3	NR2E3	1.0	0.562341421827	SDK1,SIM1,ADAMTS2,RTN1,IGSF11,MTUS2,PAX6,LSAMP,TMEM132D,ST18
MA0259.1.HIF1A::ARNT	NA	1.0	0.578484178476	SLC17A6
UP00031_1_Zbtb3_primary	ZBTB3	1.0	0.579129396231	CACNA1H,SDK1,SIM1,NALCN,SPTB,SLC5A1,MTUS2,FOXC1,SLC18A2,PCDH17,FAM135B,PDZRN3
UP00056_2_Rfx4_secondary	RFX4	1.0	0.59617113234	CACNA1H,SDK1,RIMBP2,TMEM61
UP00135_1_Hoxc12_3480.1	HOXC12	1.0	0.59617113234	C2CD4A,HS6ST3,FAM135B,GLP1R
MA0032.1.FOXC1	FOXC1	1.0	0.597877485378	CACNA1H,TMEM61,ADAMTS2,SCGB2A1,KCNMA1,SNAP91,KCNK16,HS6ST3,MAP9,ST18
MA0065.1.PPARG::RXRA	NA	1.0	0.602703049476	SDK1,SIM1,SULT4A1,CNTN4,TMEM132D,CADM1
UP00264_1_Hoxa1_3425.1	HOXA1	1.0	0.602703049476	CACNA1H,SDK1,TMEM61,MEIS2,G6PC2,ATRNL1,PDK4,HS6ST3,ST18
UP00106_1_Vax2_3500.1	VAX2	1.0	0.60838671407	ADAMTS2,MEIS2,G6PC2,ATRNL1,FOXC1,PDK4,ST18,FGF14
UP00088_2_Plagl1_secondary	PLAGL1	1.0	0.610318414863	ATRNL1,CACNA1H,ADAMTS2
UP00253_1_Rax_3443.1	RAX	1.0	0.610318414863	KCNK16,SIM1,ADAMTS2
UP00190_1_Nkx2-3_3435.1	NKX2-3	1.0	0.623611441769	TMEM63C,SULT4A1,MEIS3,GRIA4,PDK4,TMEM132D
UP00391_1_Hoxa3_primary	HOXA3	1.0	0.623611441769	CACNA1H,SDK1,TMEM61,G6PC2,PDK4,ST18
UP00034_2_Sox7_secondary	SOX7	1.0	0.632015392684	SDK1,SIM1,BARX2,RIMBP2,AMER3,MEIS2,ATRNL1,GLP1R,ROR1,TMEM132B
UP00216_1_Obox1_3970.2	OBOX1	1.0	0.632015392684	CACNA1H,TMEM63C,ADAMTS2,KCNMA1,LIG4,KCNK16,CNTN4,GLP1R,ROR1
UP00072_2_IRC900814_secondary	IRC900814	1.0	0.633716762158	TMEM132D,RNF180
UP00110_1_Dlx4_3488.2	DLX4	1.0	0.638309948508	CACNA1H,SDK1,TMEM61,KCNK16,G6PC2,ST18,PDK4,CACNA2D1,FOXC1
UP00175_1_Lhx9_3492.1	LHX9	1.0	0.638309948508	ADAMTS2,MEIS2,G6PC2,ATRNL1,KCNK16,ST18,TMEM132D,PCDH20,ROR1
UP00214_1_Hoxb5_3122.2	HOXB5	1.0	0.638309948508	CACNA1H,SDK1,TMEM61,MEIS2,G6PC2,PDK4,DACH1,ST18,FGF14
UP00267_1_Otx2_3441.1	OTX2	1.0	0.638309948508	SDK1,TMEM63C,ADAMTS2,KCNMA1,CNTN4,GLP1R,DSCAM,ROR1
UP00215_1_Vax1_3499.1	VAX1	1.0	0.645678165568	CACNA1H,SDK1,MEIS2,KL,KCNK16,PDK4,DACH1,ST18
UP00184_1_Lhx8_2247.2	LHX8	1.0	0.648497105321	PAX6,PGR,PDK4,TMEM61
MA0019.1.Ddit3::Cebpa	NA	1.0	0.654458421539	RTN1,G6PC2,LIG4,ROR1,FAM135B,FGF14
UP00079_1_Esrra_primary	ESRRA	1.0	0.654458421539	SDK1,PAPPA2,SULT4A1,PDK4,DSCAM
UP00229_1_Otx1_2325.1	OTX1	1.0	0.664582419857	CACNA1H,TMEM63C,ADAMTS2,NRXN1,PAX6,CNTN4,GLP1R,DSCAM,ROR1
MA0047.2.Foxa2	FOXA2	1.0	0.665236474475	TMEM61,KCNK16,NALCN,RTN1,IGSF11,BARX2,PAX6,ST18,RASEF,ANKS1B,NMNAT3,ST6GALNAC5,C1ORF168,ROR1
UP00256_2_Lhx6_3432.1	LHX6	1.0	0.66869012153	BARX2,PAX6,ADAMTS2
UP00182_1_Hoxa6_1040.1	HOXA6	1.0	0.672116686215	CACNA1H,SDK1,TMEM61,MEIS2,G6PC2,ATRNL1,PDK4,ANKS1B,ST18
UP00154_1_Dlx3_1030.1	DLX3	1.0	0.680877309513	CACNA1H,SDK1,G6PC2,ST18,PDK4,ANKS1B,CACNA2D1,FOXC1
IRF8_ISRE_KANNO	NA	1.0	0.686136092871	CACNA1H,SIM1,RIMBP2,TMEM61,ADAMTS2,GRIA2,KCNMA1,GRIA4,MEIS2,PAX6,PCDH17,RASEF,TMEM63C,GAD2,TMEM132B
MA0030.1.FOXF2	FOXF2	1.0	0.691068597949	SULT4A1,RIMBP2,CACNB2,KCNMA1,BARX2,PAX6,PDK4,RASEF,ANKS1B,TMEM132D,C1ORF168,FGF14,ST18,TMEM132B
MA0106.1.TP53	TRP53	1.0	0.69123089197	AGBL4,PAPPA2,SNAP91,KCNK16,MTUS2,PAX6,FOXC1
UP00139_1_Nkx1-2_3214.1	NKX1-2	1.0	0.69123089197	SIM1,ADAMTS2,MEIS2,G6PC2,ATRNL1,KCNK16,FGF14
UP00256_1_Lhx6_2272.1	LHX6	1.0	0.69123089197	ADAMTS2,AMER3,MEIS2,KL,BARX2,KCNK16,DACH1
MA0031.1.FOXD1	FOXD1	1.0	0.692614870238	TMEM132D,ST6GALNAC5,ST18,TMEM132B,CACNA1H,SIM1,ADAMTS2,CACNB2,MEIS2,FAM135B,FGF14,TSPYL5,RIMBP2,MTUS2,ANKS1B,C1ORF168,GABRB3,GRIK2,PDK4
UP00014_2_Sox17_secondary	SOX17	1.0	0.696465351214	CACNA1H,ADAMTS2,MEIS3,IGSF11,KCNK16,MTUS2,ST18,CNTN4,MAP9,FOXC1,FGF14
UP00000_1_Smad3_primary	SMAD3	1.0	0.703718074926	RIMBP2,ADAMTS2,GRIA4,PAX6,PGR,FAM135B
MA0156.1.FEV	FEV	1.0	0.71629053993	SDK1,TMEM63C,ADAMTS2,MEIS3,KCNMA1,BARX2,FOXC1,GLP1R,ANKS1B,FAM135B
UP00241_1_Hoxd3_1742.2	HOXD3	1.0	0.71629053993	CACNA1H,SDK1,SIM1,RIMBP2,G6PC2,PDK4,HS6ST3,DACH1,TMEM132D,KL,ST18
UP00059_2_Arid5a_secondary	ARID5A	1.0	0.719176407043	CACNA1H,SDK1,TMEM63C,FAM135B
UP00097_1_Mtf1_primary	MTF1	1.0	0.720413850663	SDK1,ST18,ADAMTS2
MA0111.1.Spz1	SPZ1	1.0	0.725399421874	CACNA1H,ADAMTS2,HS6ST3,ANKS1B,GAD2,PDZRN3
MA0144.1.Stat3	STAT3	1.0	0.735095657781	CACNA1H,SIM1,NOL4,ADAMTS2,SPTB,PAX6,GLP1R,PDX1,GABRB3,FOXC1
UP00019_1_Zbtb12_primary	ZBTB12	1.0	0.744508147374	CACNA1H,SDK1,RASEF,PAX6,PDX1,ST18,NKX6-1
UP00136_1_Prrx2_3072.1	PRRX2	1.0	0.75599116092	TMEM61,ADAMTS2,MEIS2,KCNK16,PDK4
UP00167_1_En1_3123.2	EN1	1.0	0.756902843206	SIM1,TMEM61,MEIS2,G6PC2,ATRNL1,KCNK16,ST18
UP00050_2_Bhlhb2_secondary	BHLHE40	1.0	0.757176524242	MTUS2,NECAB2
UP00072_1_IRC900814_primary	IRC900814	1.0	0.763368995333	PAX6
UP00078_2_Arid3a_secondary	ARID3A	1.0	0.77151745241	ADAMTS2,KCNMA1,MAPK10,LSAMP,STXBP5L,ROR1
UP00091_2_Sox5_secondary	SOX5	1.0	0.772827667071	SDK1,ST18,MAPK10,PDK4,ANKS1B,NMNAT3,ROR1,TMEM132B
MA0025.1.NFIL3	NFIL3	1.0	0.777120714172	CACNA1H,SDK1,NEUROD1,PAX6
UP00052_1_Osr2_primary	OSR2	1.0	0.777120714172	RIMBP2,PDK4,CNTN4,SULT4A1
UP00085_1_Sfpi1_primary	SFPI1	1.0	0.787278442661	CACNA1H,SIM1,GRIA2,BARX2,PAX6,PDK4,C1ORF168,CADM1
UP00146_1_Pou6f1_1731.2	POU6F1	1.0	0.787278442661	SDK1,MEIS3,MEIS2,ATRNL1,PDK4,HS6ST3,NMNAT3,FGF14
