FACTOR_ID	FACTOR_NAME	CORR_PVALUE	PVALUE	GENES
UP00099_2_Ascl2_secondary	ASCL2	0.000887076309562	1.77849540157e-06	C2CD4A,AGBL4,SOX5,APP,HDAC7,KCNMA1,FOXO3,CNTN1,TEAD3,YY1,ABCG1,SOX6,ST18,NKX2-5,CACNA1H,SLC52A3,EEF1D,ADAMTS2,LIMCH1,MEIS3,SGCB,PPM1H,MAGI2,FOXF2,GNAI1,DLX2,TCF7,DDIT3,RASEF,NFIB,TSC22D1,TSHZ3,RXRA,REST,PRRX2,CACNA2D1,ROR1,PBX1,FAIM2,IRF2,LPAR1,E2F1,PMAIP1,GRIK2,IRS1,LSAMP,PTCH1,FOXC1,BCL2
UP00095_2_Zfp691_secondary	ZFP691	0.00169162728421	3.39971249666e-06	PMAIP1,GRIA4,TENM3,BMPER,TEAD1,SOX6,ST6GALNAC5,ST18,TEAD4,CACNA1H,ADAMTS2,MECOM,KCNMA1,ZNF585B,MAGI2,NFIL3,RNF150,SOX5,TRPM3,TSPYL5,ABCG1,UNC5D,PRRX2,EDEM3,ANKS1B,CADPS,PBX3,PBX1,FAIM2,FOXO3,BMP5,LPAR1,ARNT,GRIK2,NALCN,RNF180,RUNX1,LSAMP,CDK8,PTCH1,APP,FOXC1
MA0105.1.NFKB1	NFKB1	0.00284868452131	5.7399226519e-06	TENM3,FOXO3,MAPK10,BMPER,TEAD3,CACNA1H,LHX3,ADAMTS2,LIMCH1,KCNMA1,PPM1H,ERO1LB,FOXF2,DLX1,DLX2,CADM1,TCF7,TCF3,NFIB,RXRA,PAX6,CACNA2D1,IRF2,DBNL,RUNX1,PRUNE2,ELK4,PRKACB,HLF,PTCH1
MA0150.1.NFE2L2	NFE2L2	0.00401310135907	8.10717572341e-06	C2CD4A,AGBL4,SDK1,SPTB,MAPK10,BMPER,MAFA,TEAD1,PAM,NKX2-5,CACNA1H,DAXX,DDX59,ADAMTS2,LIMCH1,KCNMA1,PPM1H,NBEA,MAGI2,FOXF2,NFIL3,DGKB,GNAI1,NECAB2,NR3C2,TCF7,DDIT3,NFIB,TSHZ3,RXRA,REST,TTC8,NEGR1,GRN,PBX4,CACNA2D1,ROR1,PBX1,TENM3,SULT4A1,GFI1,ZNRF2,GRIK2,NRXN1,RUNX1,PRUNE2,ABCC9,CDK8,BCL2
MA0018.2.CREB1	CREB1	0.00403160764428	8.16109090765e-06	FOXQ1,SDK1,NFIB,SOX5,SULT4A1,E2F1,ZNRF2,FOS,MEIS3,ZNF585B,RIMS2,FOXF2,PRRX2,FOXC1,NKX2-5
UP00408_2_Gabpa_secondary	GABPA	0.00697342856473	1.4165601182e-05	SOX5,HDAC7,TENM3,BMPER,TEAD3,MAFA,TEAD1,LEF1,ST18,NKX2-5,KBTBD7,SLC52A3,LHX3,ADAMTS2,MECOM,KCNMA1,PPM1H,PBX4,MAGI2,SYT14,NKX2-2,RREB1,DLX2,FOXQ1,CACNA1H,FOXF2,ZFP36L1,NFIB,TSHZ3,RXRA,REST,FOXD1,NKX3-1,ST6GALNAC5,CACNA2D1,ROR1,RASEF,FAIM2,FOXO3,DBNL,SULT4A1,CCND1,GRIK2,SLC7A10,IRS1,C7ORF41,PRUNE2,ELK4,PTCH1,FOXC1
MA0145.1.Tcfcp2l1	TFCP2L1	0.00749740227118	1.52648917362e-05	QTRTD1,YY1,HDAC7,BMPER,MAFA,SOX6,GNAI1,DGKZ,SLC52A3,LHX3,ADAMTS2,KCNMA1,RORA,PPM1H,KBTBD7,MAGI2,NFIL3,FOXQ1,NR3C2,SP1,SAMD3,ENPP2,RXRA,ZFP36L1,ST6GALNAC5,ROR1,IRF2,PRRX2,CACNA1H,APP,SLC7A10,MEIS2,NKX3-2,LPAR1,BCL2
MA0155.1.INSM1	INSM1	0.0132297067611	2.70687371224e-05	AGBL4,HDAC7,RUNX1,FOXO3,TEAD3,MAFA,TEAD1,PBX4,NKX2-5,CACNA1H,LHX3,ADAMTS2,MECOM,LIMCH1,MEIS3,KCNMA1,RORA,PPM1H,MAGI2,FOXF2,NFKB2,TCF7,SYT14,TCF3,FOS,RXRA,FOXD1,EDEM3,PBX3,ROR1,PBX1,FAIM2,TMEM63C,SULT4A1,E2F1,APP,STAT5A,C7ORF41,PRUNE2,ELK4,FOXC1
UP00005_1_Tcfap2a_primary	TFAP2A	0.017925845362	3.68393613136e-05	TENM3,MAPK10,NHLH1,MAFA,TEAD1,SOX5,LHX3,ADAMTS2,KCNMA1,RORA,SOX17,MAGI2,NMNAT3,DLX1,DLX2,NR3C1,TCF3,RXRA,MTUS2,RAB3C,GRN,PBX3,CCND1,EEF1D,RUNX1,ABCC9,NKX3-1,HLF,PTCH1,APP
UP00087_1_Tcfap2c_primary	TFAP2C	0.0202474056117	4.17444223414e-05	HDAC7,TENM3,MAPK10,NHLH1,MAFA,TEAD1,TEAD4,CACNA1H,ADAMTS2,KCNMA1,RORA,SOX17,MAGI2,NMNAT3,NFKB2,SOX5,DLX1,DLX2,TSPYL5,NR3C1,TCF3,RXRA,MTUS2,RAB3C,GRN,PBX3,EEF1D,RUNX1,ABCC9,HLF,PTCH1,APP
MA0088.1.znf143	ZFP143	0.0246003789095	5.09353574991e-05	PMAIP1,HDAC7,SPTB,CPE,TENM3,MAPK10,BMPER,NHLH1,TEAD3,MAFA,PPM1H,SOX6,TEAD1,RREB1,CACNA1H,SLC52A3,GFI1B,ADAMTS2,MECOM,KCNMA1,RORA,SOX17,MAGI2,FOXF2,GNAI1,FAM135A,TSPYL5,NR3C1,RGS17,SP1,LPAR1,BMP5,REST,FOXD1,NEGR1,MTUS2,PRRX2,PDZRN3,IRF2,IRF1,NFIB,SULT4A1,GRIK2,SLC7A10,LDHA,MEF2A,ABCC9,PRKACB,PTCH1,ATF3
MA0147.1.Myc	MYC	0.0407729636833	8.52985941376e-05	C2CD4A,MMP16,YY1,NKX2-2,MAFA,RREB1,LHX3,GFI1B,RORA,EML5,FOXF2,SAMD3,NKX2-5,TCF7,FOS,NFIL3,ROR1,NEUROD1,CAMKK2,ELK4,PRKACB,PTCH1
MA0136.1.ELF5	ELF5	0.0496948912633	0.000104660187749	QTRTD1,AGBL4,YY1,TENM3,SLC5A1,FOXO3,MAPK10,SLC30A8,TEAD3,TEAD1,EML5,SOX6,RREB1,DGKZ,CEBPA,ADAMTS2,MECOM,KCNMA1,PPM1H,MAGI2,SAMD3,RORA,RNF150,TRPM3,CACNA1H,NR3C1,ELK4,TCF3,RGS17,TSC22D1,SP1,LPAR1,TTC8,IAPP,SLCO1A2,ANKS1B,ST6GALNAC5,CACNA2D1,SLC43A3,ROR1,PDZRN3,IRF2,NFIB,ZNRF2,CCND1,APP,NALCN,SLC7A10,RUNX1,PRUNE2,LSAMP,PTCH1
MA0002.1.RUNX1	RUNX1	0.0518202248682	0.000109481986844	PMAIP1,SCG2,TENM3,MAPK10,BMPER,FOXI1,GFI1B,ADAMTS2,MECOM,CACNB2,FOS,PPM1H,MAGI2,FOXF2,NFIL3,RNF150,SOX5,FBXW7,FOXQ1,NR3C1,NFIB,NALCN,ENPP2,RXRA,ZFP36L1,NEGR1,MTUS2,PBX3,ROR1,PDZRN3,FOXO3,IRF1,PRRX2,ARNT,GRIK2,ZNRF2,LDHA,PRUNE2,LSAMP,CDK8,TRPM3,APP,ATF3,SLC30A8
MA0018.1.CREB1	CREB1	0.0575909344487	0.000122293235982	FOXQ1,RGS17,SULT4A1,TCF3,CACNB2,MEIS3,RXRA,FOXF2,ST6GALNAC5,TEAD4
MA0100.1.Myb	MYB	0.075709407658	0.000162649504413	YY1,SLC7A2,BMPER,SOX6,SLC52A3,GFI1B,KCNMA1,ATRNL1,RUNX1,MAGI2,RIMS2,DDIT3,ENPP2,RXRA,PAX6,ANKS1B,CACNA2D1,SLC43A3,ABCG1,SULT4A1,EEF1D,SLC7A10,CAMKK2,FUT4,PRUNE2,PRRX2,ATF3
MA0004.1.Arnt	ARNT	0.0958264292578	0.000208537122649	QTRTD1,YY1,MMP16,TENM3,GRN,FOXO3,MAPK10,BMPER,BCL2,FOXI1,TEAD1,PPM1H,CADPS,RREB1,CACNA1H,DAXX,LPAR1,LHX3,ADAMTS2,LIMCH1,KCNMA1,RORA,SOX17,MAGI2,FOXF2,SAMD3,DGKB,RNF150,NKX2-5,CADM1,TCF7,TCF3,ABCG1,NFIL3,ENPP2,RXRA,FOXD1,PRRX2,ANKS1B,ATRX,ST6GALNAC5,CACNA2D1,PDZRN3,KNSTRN,NEUROD1,ZNRF2,EEF1D,NALCN,NKX2-2,NRXN1,CAMKK2,RUNX1,PRUNE2,PRKACB,PTCH1,CCBL2
MA0104.1.Mycn	MYCN	0.0958264292578	0.000208537122649	QTRTD1,YY1,MMP16,TENM3,GRN,FOXO3,MAPK10,BMPER,BCL2,FOXI1,TEAD1,PPM1H,CADPS,RREB1,CACNA1H,DAXX,LPAR1,LHX3,ADAMTS2,LIMCH1,KCNMA1,RORA,SOX17,MAGI2,FOXF2,SAMD3,DGKB,RNF150,NKX2-5,CADM1,TCF7,TCF3,ABCG1,NFIL3,ENPP2,RXRA,FOXD1,PRRX2,ANKS1B,ATRX,ST6GALNAC5,CACNA2D1,PDZRN3,KNSTRN,NEUROD1,ZNRF2,EEF1D,NALCN,NKX2-2,NRXN1,CAMKK2,RUNX1,PRUNE2,PRKACB,PTCH1,CCBL2
MA0130.1.ZNF354C	ZFP354C	0.102340140117	0.000224432311548	PMAIP1,LURAP1L,MEIS2,NKX2-2,MAFA,RREB1,CACNA1H,ADAMTS2,RORA,EML5,MAGI2,FOXF2,FOXQ1,KNSTRN,TSC22D1,NFIL3,ENPP2,MTUS2,CACNA2D1,ROR1,BMP5,APP,RNF180,NRXN1,RUNX1,PRRX2,GRIK2,MMP16,NOBOX,GRIA2,KL,DAXX,LIMCH1,KCNMA1,PPM1H,PBX4,NBEA,ZNF585B,RASEF,SAMD3,TRPM3,TSPYL5,TCF7,TCF3,FOS,TSHZ3,TTC8,NECAB2,CEBPA,IRF2,SULT4A1,TMEM61,ZNRF2,NALCN,CAMKK2,C2CD4A,YY1,HDAC7,TENM3,FOXO3,MAPK10,NHLH1,NMNAT3,FGF14,SLC52A3,MECOM,CACNB2,SGCB,RNF150,PBX1,RIMS2,FBXW7,ABCG1,GLP1R,FOXD3,KIAA1804,ANKS1B,ATRX,SLC43A3,OXGR1,PDZRN3,FAIM2,RGS17,ARNT,PAPPA2,IRS1,RALYL,NKX3-1,PRKACB,LPAR1,CCBL2,BIRC3,CTNNB1,SLC5A1,BMPER,TEAD3,TEAD1,SOX6,DGKZ,SIM1,GFI1B,HNF1A,DGKB,NR3C1,ZFP36L1,RAB3C,ST6GALNAC5,PBX3,NFIB,GFI1,E2F1,SLC7A10,FUT4,PRUNE2,ABCC9,PTCH1,ATF3,BCL2
MA0144.1.Stat3	STAT3	0.108192026288	0.0002385224775	SOX5,SPTB,CPE,FOXO3,MAPK10,NHLH1,PMAIP1,SOX6,TEAD1,ST18,RREB1,CACNA1H,LHX3,GFI1B,ADAMTS2,LIMCH1,KCNMA1,RORA,PPM1H,PBX4,MAGI2,FOXF2,SAMD3,RNF150,PBX1,FOXQ1,NR3C1,SYT14,TCF3,NFIB,TSC22D1,SP1,ZFP36L1,FOXD1,NEGR1,CADPS,PBX3,PDZRN3,GNAI1,IRF2,BMP5,SULT4A1,ARNT,PAPPA2,ZNRF2,SYT4,FAM135A,LSAMP,PRRX2,APP,ATF3
MA0065.2.PPARG::RXRA	NA	0.114043942404	0.000252761215426	MMP16,AGBL4,SOX5,HDAC7,ONECUT1,BIRC3,MEIS2,TENM3,PMAIP1,MAPK10,BMPER,MAFA,TEAD1,MAP9,ST18,NKX2-5,DGKZ,RASEF,ADAMTS2,ABCG1,FOS,KCNMA1,RORA,PVRL3,RUNX1,MAGI2,FOXF2,SAMD3,RREB1,FOXQ1,NKX3-1,TCF3,NFIB,TSHZ3,FOXD1,CACNA2D1,PBX3,ROR1,PDZRN3,FAIM2,IRF2,IRF1,SULT4A1,E2F1,TMEM61,ARNT,PON1,RNF180,TEAD4,ABCC9,ELK4,HLF,PTCH1
UP00015_1_Ehf_primary	EHF	0.133572097269	0.000299905601845	QTRTD1,GRIA2,MMP16,FOXO3,SLC30A8,TEAD3,TEAD1,SOX6,RREB1,CACNA1H,LHX3,ADAMTS2,MECOM,PPM1H,MAGI2,SAMD3,TRPM3,FOXQ1,RGS17,MTUS2,ROR1,TENM3,DBNL,ZNRF2,EEF1D,CAMKK2,RUNX1,PRUNE2,ATF3
MA0073.1.RREB1	RREB1	0.136436250888	0.000307473805568	C2CD4A,SOX5,E2F1,CPE,IRS1,KCNMA1,CNTN1,BMPER,ELP4,BCL2,TEAD3,MAFA,TEAD1,SOX6,RUNX1,ST18,RREB1,DGKZ,SIM1,LHX3,GFI1B,YY1,ADAMTS2,CACNB2,FOS,MEIS3,SGCB,RORA,PPM1H,C7ORF41,MAGI2,FOXF2,SAMD3,PBX1,DLX2,CACNA1H,NR3C1,DDIT3,ZFP36L1,NFIB,TSC22D1,TSHZ3,ENPP2,FOXD3,SCG2,PRRX2,RXRA,ROR1,PDZRN3,FOXO3,IRF1,LPAR1,GFI1,PMAIP1,ARNT,CCND1,PAPPA2,ZNRF2,SLC7A10,RNF180,SLC52A3,PRUNE2,LPAR3,CEBPA,PTCH1,EEF1D,ATF3,CCBL2
MA0061.1.NF-kappaB	NFKB1	0.17458204404	0.000402997362235	YY1,NOBOX,CPE,TENM3,TEAD1,PBX4,ADAMTS2,LIMCH1,KCNMA1,EML5,ATRNL1,DGKB,TRPM3,TCF7,TCF3,ABCG1,CADPS,SLC43A3,IRF2,DBNL,ZNRF2,EEF1D,IRS1,RUNX1,PRUNE2,NKX3-1,PRKACB,HLF,GRIK2,ATF3
UP00099_1_Ascl2_primary	ASCL2	0.189550968557	0.000442358604486	AGBL4,PMAIP1,GRIA2,SPTB,SCG2,FOXO3,FOXO1,BMPER,TEAD3,TEAD1,SOX6,GNAI1,CACNA1H,ADAMTS2,KCNMA1,RORA,NBEA,MAGI2,NFKB2,NKX2-5,DLX2,TSPYL5,TSHZ3,OXGR1,ENPP2,RXRA,KIAA1804,MTUS2,EDEM3,CADPS,CACNA2D1,PBX3,ROR1,PBX1,RGS17,ERO1L,PRRX2,SULT4A1,GRIK2,SLC7A10,RNF180,LPAR1,APP
UP00036_2_Myf6_secondary	MYF6	0.260596500556	0.000636741286313	QTRTD1,GRIA2,BMPER,TEAD3,ABCG1,SOX6,DGKZ,MECOM,CACNB2,ERO1LB,RASEF,RNF150,ABCC9,TSPYL5,FOXF2,FOS,TMEM63C,RAB3C,ROR1,IRF2,IRF1,ELP4,CACNA1H,CCND1,ATF3,NKX3-1,HS6ST3,PRRX2,FOXC1,SYT14
UP00011_2_Irf6_secondary	IRF6	0.26612222424	0.000653935736161	RGS17,TCF7,LPAR1,ABCG1,TCF3,ZNRF2,CACNB2,PPM1H,FOXD1,CAMKK2,LHX3,TEAD4,CACNA1H,TRPM3,RUNX1,DLX2,GNAI1
MA0062.1.GABPA	GABPA	0.346485364302	0.000900844737698	CACNA1H,FOXO3,YY1,SOX5,ZFP36L1,ADAMTS2,ZNRF2,RXRA,PBX3,TENM3,FOXO1,PPM1H,BMPER,TEAD3,TEAD1,FBXW7,MAGI2,RREB1
UP00406_1_Spdef_primary	SPDEF	0.377841032542	0.00100705021525	TTC8,RUNX1,TCF3,ADAMTS2,GRIA2,LIMCH1,NALCN,RNF180,TENM3,KCNMA1,STAT5A,PBX3,BMPER,PRKACB,TEAD1,EEF1D
MA0092.1.Hand1::Tcfe2a	NA	0.392947615019	0.00106143668182	HDAC7,SPTB,CNTN1,MAPK10,BMPER,SP1,BCL2,TEAD1,PBX4,RREB1,DGKZ,ADAMTS2,CACNB2,LIMCH1,KCNMA1,SOX17,ATRNL1,MAGI2,FOXF2,NFIL3,PDZRN3,FBXW7,FOXQ1,TSPYL5,NR3C1,DDIT3,FOS,RORA,ENPP2,RXRA,IAPP,MTUS2,HGF,ST6GALNAC5,CACNA2D1,PBX3,PBX1,NFIB,CCND1,IRS1,STAT5A,RUNX1,LSAMP,LPAR3,ELP4,SLC30A8
MA0062.2.GABPA	GABPA	0.39437811188	0.00106872367746	CACNA1H,LHX3,DBNL,EEF1D,RXRA,KCNMA1,FOXO3,DDIT3,MAGI2,LSAMP,TEAD3,YY1,SLC43A3,RUNX1,RREB1
MA0107.1.RELA	RELA	0.423554002239	0.00117638788919	YY1,NOBOX,CPE,TENM3,TEAD1,PBX4,ADAMTS2,LIMCH1,KCNMA1,EML5,ATRNL1,ERO1LB,DGKB,TRPM3,FOXQ1,TSPYL5,TCF7,NKX3-1,TCF3,ABCG1,FOXD3,RXRA,CADPS,CACNA2D1,PBX3,IRF2,DBNL,ZNRF2,GRIK2,IRS1,PRUNE2,ELK4,PRKACB,HLF,PTCH1,EEF1D,ATF3,CCBL2
MA0032.1.FOXC1	FOXC1	0.468028517899	0.00135061898962	AGBL4,SOX5,HDAC7,SDK1,MEIS2,LURAP1L,MAPK10,SPZ1,BCL2,TEAD1,SOX6,TENM3,ADAMTS2,FOS,KCNMA1,RORA,MAGI2,NFIL3,DGKB,RREB1,NR3C2,NR3C1,NFIB,RXRA,NEGR1,EDEM3,PBX3,ROR1,PDZRN3,CTNNB1,BMP5,PRRX2,TMEM61,NRXN1,RALYL,MEF2A,RUNX1,NKX3-1,CDK8,LPAR1,CCBL2
klf4_homer	NA	0.473859045168	0.00137713269927	QTRTD1,PMAIP1,SPTB,NR3C1,KCNMA1,FOXO3,BMPER,BCL2,TEAD3,MAFA,TEAD1,PPM1H,DGKZ,ATRNL1,CEBPA,DDX59,GFI1B,EEF1D,ADAMTS2,MECOM,LIMCH1,FOS,MEIS3,SGCB,RORA,SOX17,RGS4,PVRL3,ELP4,SYT14,NFIL3,TEAD4,CACNA1H,TCF7,DDIT3,FOXF2,NFIB,ENPP2,GRIK2,FOXD1,PRRX2,SULT4A1,RXRA,PBX4,PBX3,ROR1,PBX1,IRF1,LPAR1,DBNL,GFI1,E2F1,ARNT,PAPPA2,SLC7A10,IRS1,LHX3,SLC52A3,FOXC1,PTCH1,STXBP5L,ATF3,CCBL2
UP00000_1_Smad3_primary	SMAD3	0.54296620735	0.00168244964329	NR3C1,FOXO3,MAPK10,BMPER,BCL2,TEAD3,PAM,TENM3,GNAI1,ATRNL1,SIM1,ELP4,ADAMTS2,CACNB2,RORA,PPM1H,CADPS,MAGI2,FOXF2,NFIL3,NMNAT3,TEAD4,TCF7,ST6GALNAC5,NFIB,PRRX2,GRIK2,RUNX1,LPAR3,PTCH1,ATF3,SLC30A8
UP00001_1_E2F2_primary	E2F2	0.624886075687	0.00211097027238	CACNA1H,MEIS3,FOXD1,NKX2-2,PRUNE2,BMPER,TEAD3,NFKB2,DLX1,DLX2
UP00006_2_Zic3_secondary	ZIC3	0.634695556659	0.0021726346379	TENM3,MAPK10,BMPER,TEAD3,MAFA,TEAD1,SOX6,RREB1,DGKZ,TCF3,ADAMTS2,MECOM,CACNB2,KCNMA1,RORA,PPM1H,RUNX1,SAMD3,TEAD4,FGF14,FOXQ1,NR3C2,DDIT3,ZFP36L1,RGS17,SP1,RXRA,UNC5D,ST6GALNAC5,PBX3,ROR1,NFIB,SULT4A1,APP,NALCN,IRS1,CAMKK2,PRRX2,ATF3
UP00065_1_Zfp161_primary	ZFP161	0.643111684955	0.00222767173469	NFIB,NR3C1,TEAD1,ZNRF2,MEIS3,KCNMA1,FOXD1,MAFA,NFKB2,PRRX2,DLX1,DLX2
MA0106.1.TP53	TRP53	0.688890140529	0.00252957003319	SPTB,FOXO1,MAPK10,BMPER,BCL2,TEAD3,RREB1,CACNA1H,LHX3,MECOM,KCNMA1,PPM1H,ATRNL1,ERO1LB,DLX1,DLX2,TRPM3,TCF3,RXRA,EDEM3,PBX4,CACNA2D1,PDZRN3,NFIB,SULT4A1,TMEM61,EEF1D,NRXN1,RUNX1,PRRX2,CCBL2
MA0024.1.E2F1	E2F1	0.79699642109	0.00346037225991	IRF1,TCF3,ZNRF2,BMPER,NFIL3,ANKS1B,LPAR1
UP00081_2_Mybl1_secondary	MYBL1	0.857951252355	0.00424279295792	AGBL4,SOX6,RREB1,SIM1,KCNMA1,EML5,ATRNL1,MAGI2,NR3C1,DDIT3,FOS,RTN1,UNC5D,ANKS1B,CACNA2D1,NEUROD1,ZNRF2,EEF1D,RUNX1,PRUNE2,ATF3
UP00102_2_Zic1_secondary	ZIC1	0.880900046417	0.00463505928516	NKX2-2,BMPER,TEAD3,MAFA,TEAD1,SOX6,RREB1,DGKZ,TCF3,ADAMTS2,MECOM,CACNB2,LIMCH1,KCNMA1,RORA,PPM1H,RUNX1,SAMD3,NFKB2,TEAD4,DLX1,DLX2,FOXQ1,CACNA1H,DDIT3,ZFP36L1,SP1,RXRA,ST6GALNAC5,PBX3,PDZRN3,NFIB,PRRX2,SULT4A1,APP,NALCN,IRS1,CAMKK2,LPAR1
UP00087_2_Tcfap2c_secondary	TFAP2C	0.926833075358	0.00570578631325	FOXO3,BMPER,NKX2-5,CACNA1H,ADAMTS2,LIMCH1,KCNMA1,FOXF2,SOX5,FAM135A,DLX2,TCF7,TCF3,ZFP36L1,FOXD1,PAX6,PBX4,PBX1,IRF1,PRRX2,E2F1,PAPPA2,SLC7A10,NKX3-2,LSAMP,PTCH1,ATF3
UP00408_1_Gabpa_primary	GABPA	0.93658443264	0.00603009185967	QTRTD1,YY1,HDAC7,ADAMTS2,MECOM,NALCN,EEF1D,ZNRF2,PPM1H,TENM3,MAGI2,SLCO1A2,TEAD3,SOX5,SLC30A8,ROR1,RREB1
MA0014.1.Pax5	PAX5	0.942122844108	0.00624292053311	YY1,HDAC7,KCNMA1,FOXO3,FOXO1,BMPER,GNAI1,ADAMTS2,LIMCH1,SGCB,HNF1A,NFIL3,RREB1,RIMS2,RTN1,PBX4,SLC43A3,PBX1,NFIB,SULT4A1,RUNX1,PTCH1
MA0101.1.REL	REL	0.959149891738	0.00701896442613	YY1,NOBOX,CPE,TENM3,MAFA,TEAD1,EML5,SOX5,ADAMTS2,KCNMA1,PPM1H,ATRNL1,ERO1LB,DGKB,TRPM3,TCF7,ELK4,TCF3,ABCG1,CADPS,CACNA2D1,IRF2,ZNRF2,GRIK2,IRS1,RUNX1,PRUNE2,NKX3-1,PTCH1,EEF1D,ATF3
UP00010_2_Tcfap2b_secondary	TFAP2B	0.959405013299	0.00704813661	AGBL4,SPZ1,BIRC3,TENM3,NHLH1,LHX3,KCNMA1,EML5,SYT14,DLX1,DLX2,CADM1,ENPP2,RXRA,KIAA1804,MTUS2,ERO1L,PTCH1,ZNRF2,STAT5A,NKX3-1,HS6ST3,PRRX2
UP00003_1_E2F3_primary	E2F3	0.964288629035	0.00734520558825	CACNA1H,YY1,CPE,FOXD1,NKX2-2,BMPER,TEAD3,NFKB2,DLX1,DLX2
UP00022_2_Zfp740_secondary	ZFP740	0.976081804548	0.00824325510876	SPTB,NFIB,PRRX2,ADAMTS2,CCND1,RXRA,FOXD1,KCNMA1,CACNA1H,RUNX1,RAB3C,MAGI2,FOXF2,DGKB,LPAR1,PBX3,CADM1
UP00002_2_Sp4_secondary	SP4	0.97627419933	0.00827929668357	CACNA1H,ERO1L,PRRX2,E2F1,SLC52A3,KCNMA1,TEAD4,SYT14,TEAD3,LPAR3,RNF150,GNAI1,NKX2-5
MA0163.1.PLAG1	PLAG1	0.981181076224	0.00880928142975	ONECUT1,TENM3,TEAD4,TEAD3,MAFA,TEAD1,PBX4,CACNA1H,GFI1B,ADAMTS2,MEIS3,RUNX1,FOXF2,RNF150,NKX2-5,LSAMP,TCF3,FOS,SP1,TMEM63C,ANKS1B,NFKB2,NFIB,IRF1,PTCH1,SULT4A1,CCND1,CAMKK2,NKX3-1,LPAR1,ATF3,CCBL2
MA0259.1.HIF1A::ARNT	NA	0.989752211865	0.0101726668531	CADM1,ZNRF2,ABCG1,LIMCH1,RUNX1,PRKACB,PTCH1,RREB1
UP00057_2_Zic2_secondary	ZIC2	0.993867313571	0.0113315556968	AGBL4,BMPER,MAFA,TEAD1,SOX6,RREB1,DGKZ,ADAMTS2,MECOM,CACNB2,KCNMA1,RORA,PPM1H,RUNX1,SAMD3,TEAD4,DLX1,DLX2,FOXQ1,NR3C2,DDIT3,RXRA,ZFP36L1,ST6GALNAC5,PBX3,ROR1,PDZRN3,NFIB,PRRX2,SULT4A1,APP,NALCN,CAMKK2,LPAR1,CCBL2
MA0057.1.MZF1_5-13	MZF1	0.996086236973	0.0123519061697	SOX5,HDAC7,FOXO3,ANKS1B,SLC30A8,TEAD3,GNAI1,DAXX,LHX3,KCNMA1,PPM1H,ATRNL1,PVRL3,TSHZ3,RREB1,DLX2,FOXQ1,TCF3,FOS,SP1,FOXD3,NKX2-5,PBX4,IRF2,BMP5,LPAR1,ARNT,GRIK2,IRS1,NRXN1,STAT5A,RUNX1,PRUNE2,ABCC9,PTCH1,APP,ATF3
UP00056_1_Rfx4_primary	RFX4	0.996792553166	0.0128211004362	SCG2,TENM3,FOXO3,BMPER,FOXI1,TEAD1,PAM,TEAD4,GFI1B,MECOM,SOX17,MAGI2,RNF150,LDHA,NR3C1,NEGR1,MTUS2,NFIB,FUT4,LPAR3,BCL2
MA0104.2.Mycn	MYCN	0.998337381679	0.0143096068865	CACNA1H,C2CD4A,NEUROD1,GFI1B,NKX2-2,NFIL3,PTCH1,CAMKK2,LHX3,BMPER,ELK4,PRKACB,RREB1,YY1,FBXW7,FOXC1,NKX2-5
UP00205_1_Pknox2_3077.2	PKNOX2	0.999609585058	0.0175602436348	FOXO3,FOXO1,BMPER,FOXI1,TEAD1,RALYL,SOX5,DGKZ,PPM1H,MAGI2,SYT14,DGKB,OXGR1,LDHA,FBXW7,NFIB,ENPP2,RXRA,MTUS2,CACNA2D1,ROR1,PDZRN3,RGS17,APP,RUNX1,LSAMP,FOXC1
MA0028.1.ELK1	ELK1	0.999799948988	0.0190846286482	CACNA1H,PTCH1,EEF1D,ENPP2,RXRA,NFKB2,LPAR1,SOX5
UP00092_2_Myb_secondary	MYB	0.999802443203	0.019155392931	BMPER,SOX6,PAM,RREB1,SIM1,KCNMA1,EML5,ATRNL1,MAGI2,NR3C1,FOS,RXRA,UNC5D,ANKS1B,PBX3,IRF1,EEF1D,PRUNE2,LSAMP,ATF3
MA0076.1.ELK4	ELK4	0.999880123656	0.020311453738	CACNA1H,ADAMTS2,GRIA2,TSHZ3,LIMCH1,STAT5A,MAGI2,PRKACB,EEF1D,SOX5
UP00070_2_Gcm1_secondary	GCM1	0.99996954739	0.0234103242281	APP,IRF2,TCF3,HDAC7,GRIK2,MEIS3,CAMKK2,RUNX1,MAGI2,NFIL3,TEAD3,LEF1,LPAR1,TEAD1,ROR1,SOX5
UP00003_2_E2F3_secondary	E2F3	0.9999933317	0.0268435109433	NEUROD1,SYT14,RORA,SOX17,BMPER,FOXF2,NFIL3,OXGR1
MA0119.1.TLX1::NFIC	NA	0.999995155603	0.0276153888868	TENM3,TEAD4,BMPER,SPZ1,TEAD3,TEAD1,SOX6,PAM,RREB1,DGKZ,DAXX,GFI1B,ADAMTS2,MEIS3,KCNMA1,FOXF2,NFIL3,DGKB,TRPM3,SAMD3,RXRA,MTUS2,ANKS1B,CADPS,CACNA2D1,PDZRN3,ABCG1,BMP5,PTCH1,LPAR1
UP00060_1_Max_primary	MAX	0.999995469273	0.0278271142133	FGF14,TCF7,NEUROD1,GFI1B,EML5,MMP16,ZFP36L1,CAMKK2,LHX3,BMPER,FOXF2,SAMD3,NKX2-2,YY1,NFKB2,PTCH1,MAGI2,ATF3,NKX2-5
