FACTOR_ID	FACTOR_NAME	CORR_PVALUE	PVALUE	GENES
UP00005_1_Tcfap2a_primary	TFAP2A	0.000426274422768	8.70132893934e-07	MYO3A,TENM3,CNTN4,MAFA,NKX2-2,TMEM132D,TEAD1,GAD2,CACNA1H,LHX3,ADAMTS2,MECOM,PPM1H,HMGCLL1,ABCG1,CACNA2D1,RGS17,NEUROD1,DBNL,SULT4A1,ST8SIA3,NKX3-2
klf4_homer	NA	0.000650819724441	1.33135207802e-06	HDAC7,SDK1,GRIA2,SPTB,CPEB1,NKX2-2,FOXO1,TMEM132D,TEAD3,MAFA,RREB1,CACNA1H,SIM1,LHX3,RIMBP2,ADAMTS2,MECOM,SLC52A3,KCNMA1,SOX17,PGR,HMGCLL1,OXGR1,JAKMIP2,FOS,RXRA,UNC5D,PAX6,ANKS1B,NOL4,CACNA2D1,FAIM2,ABCG1,ERO1L,CCND1,PAPPA2,RUNX1,PRUNE2,NKX3-2,SLC18A2,PTCH1,ATF3
MA0104.2.Mycn	MYCN	0.00107480604909	2.20365344766e-06	ELAVL4,C2CD4A,CPEB1,CNTN4,TMEM132D,TEAD4,CACNA1H,CEBPA,LHX3,GLP1R,NMNAT3,NECAB2,FAM135B,SDK1,RXRA,CD40,PAX6,GABRB3,ABCG1,SLC17A6,SOX9,PDK4,HLF
UP00022_2_Zfp740_secondary	ZFP740	0.00107480604909	2.20365344766e-06	SNAP91,CNTN4,MAFA,NKX2-2,TMEM132D,RREB1,DGKZ,SIM1,ADAMTS2,PCDH20,CACNA1H,TCF3,ABCG1,RXRA,PAX6,ST6GALNAC5,ROR1,SULT4A1,CCND1,IRS1,STXBP5L,CCBL2
MA0155.1.INSM1	INSM1	0.001182577282	2.43472353453e-06	SPTB,KCNMA1,SLC5A1,NKX2-2,MAFA,TEAD1,RREB1,DGKZ,SLC52A3,LHX3,RORB,PPM1H,GLP1R,NMNAT3,PCDH17,CACNA1H,TCF3,RXRA,BARX2,NOL4,PBX3,ROR1,NEUROD1,TMEM61,CCND1,TMEM132B,CAMKK2,NKX3-2,HS6ST3
UP00408_2_Gabpa_secondary	GABPA	0.00553456504613	1.14431046249e-05	AGBL4,HDAC7,MEIS3,CPEB1,GPM6A,CNTN4,MAFA,ST18,DGKZ,DAXX,SIM1,TCF3,MZF1,MECOM,AMER3,RORA,PPM1H,MAP10,FAM135B,PCDH17,SDK1,TCF7,ZFP36L1,SP1,RXRA,UNC5D,RTN1,BARX2,PAX6,GRN,NOL4,LEF1,GABRB3,PBX3,NKX6-1,IRF2,NEUROD1,SULT4A1,CACNA1H,SLC17A6,IRS1,KL,CAMKK2,NKX3-2,HLF,CCBL2
UP00046_1_Tcfe2a_primary	TCF3	0.00769508348471	1.59602928976e-05	C2CD4A,AGBL4,AMER3,HDAC7,TSPYL5,SPTB,CPEB1,TENM3,GPM6A,TMEM132D,MAFA,ST18,RREB1,CACNA1H,LHX3,MZF1,KCNK16,GLP1R,SDK1,RIMBP2,HMGCLL1,RXRA,MTUS2,PBX4,FAIM2,IRF1,GFI1,SOX9,NKX3-2,PTCH1,FOXC1
MA0112.1.ESR1	ESR1	0.0102977160875	2.14306283329e-05	MYO3A,AGBL4,TENM3,NKX2-2,TMEM132D,DGKZ,LHX3,MZF1,ADAMTS2,AMER3,MEIS3,RASEF,CADM1,SDK1,TCF3,ABCG1,RTN1,RXRA,BARX2,ST6GALNAC5,SULT4A1,TMEM63C,GFI1,CACNA1H,CCND1,ST8SIA3,IRS1,RUNX1,CCBL2
UP00007_2_Egr1_secondary	EGR1	0.0104548275484	2.1804457686e-05	AGBL4,SDK1,ONECUT1,CNTN4,TEAD2,NKX2-2,MAFA,RREB1,CACNA1H,DAXX,MEIS2,DLX1,DLX2,CADM1,JAKMIP2,FOS,SP1,RXRA,PAX6,CACNA2D1,PBX3,ABCG1,TMEM63C,SULT4A1,NKX3-2
UP00001_2_E2F2_secondary	E2F2	0.0134545704169	2.81615645876e-05	ABCG1,SIM1,CPEB1,RXRA,RORA,SNAP91,NKX2-2,HMGCLL1,STXBP5L
MA0024.1.E2F1	E2F1	0.0149571148125	3.13955498502e-05	KBTBD7,IRF2,SIM1,FOS,MECOM,TSHZ3,CPEB1,MEIS2,PBX3,HS6ST3,NMNAT3,STXBP5L,CCBL2
MA0107.1.RELA	RELA	0.0173153825376	3.64649866532e-05	GRIA4,NKX2-2,TMEM132D,ST18,TMEM132B,DGKZ,ATRNL1,SIM1,GABRB3,TCF3,ADAMTS2,AMER3,KCNMA1,MAP10,RUNX1,SDK1,ABCG1,RXRA,BARX2,PAX6,CACNA2D1,CTNNB1,IRF1,NEUROD1,CACNA1H,CCND1,HS6ST3,CCBL2
UP00102_2_Zic1_secondary	ZIC1	0.0197650222049	4.17626484147e-05	ELAVL4,QTRTD1,KIAA1257,MEIS3,SPTB,SLC5A1,CNTN4,ST18,CACNA1H,CEBPA,ADAMTS2,MECOM,CACNB2,SDK1,AMER3,KCNMA1,NEUROG3,PDK4,JAKMIP2,FOS,GLP1R,RXRA,RTN1,BARX2,CADPS,GABRB3,SULT4A1,ABCG1,ERO1L,NEUROD1,GFI1,TMEM61,NKX3-2,PTCH1
MA0062.2.GABPA	GABPA	0.0273351587842	5.81025369675e-05	FOXQ1,JAKMIP2,KL,PAX6,DAXX,GRIA2,PAPPA2,PPM1H,BARX2,KBTBD7,SDK1,CACNA1H,NKX3-2,RELA,PTCH1,ONECUT1,GAD2
UP00095_2_Zfp691_secondary	ZFP691	0.0290318902368	6.18923154833e-05	ONECUT1,CPEB1,GRIA4,SNAP91,NKX2-2,ST18,CACNA1H,SIM1,LHX3,ADAMTS2,AMER3,RASEF,NMNAT3,FAM135B,SDK1,RXRA,CD40,PAX6,SULT4A1,KL,NKX3-2,HS6ST3
MA0147.1.Myc	MYC	0.0418297275362	8.99533842014e-05	ELAVL4,C2CD4A,CPEB1,CNTN4,MAFA,TMEM132D,CD40,TEAD4,CACNA1H,CEBPA,LHX3,GLP1R,NECAB2,RXRA,FAM84A,PAX6,GABRB3,SLC17A6,SOX9,PDK4,HLF
MA0101.1.REL	REL	0.0420752812241	9.06838325982e-05	HSF1,GRIA4,CTNNB1,NKX2-2,TMEM132D,TMEM132B,DGKZ,SIM1,ADAMTS2,AMER3,ATRNL1,RUNX1,PGR,SDK1,TCF7,ABCG1,PAX6,GABRB3,IRF1,NEUROD1,SULT4A1,CACNA1H,CCND1,PDK4,HS6ST3,BCL2,CCBL2
MA0067.1.Pax2	PAX2	0.043028093351	9.29792788582e-05	CACNA1H,SLC52A3,LHX3,GFI1,FOS,KCNK16,SPTB,RXRA,NEUROD1,PTCH1,GAD2,CADM1
UP00095_1_Zfp691_primary	ZFP691	0.046203332816	0.000100216942723	HDAC7,TENM3,MAFA,TEAD1,CACNA1H,ADAMTS2,CACNB2,MEIS3,PPM1H,NEUROG3,DLX1,DLX2,CADM1,RXRA,BARX2,PAX6,NOL4,ROR1,ABCG1,GFI1,CCND1
MA0112.2.ESR1	ESR1	0.0475220551606	0.000103366902016	ELAVL4,GRIA2,SPTB,TENM3,DSCAM,NKX2-2,MAFA,GABRB3,DGKZ,LHX3,TCF3,ADAMTS2,CACNB2,RASEF,FAM135B,CADM1,SDK1,TCF7,RIMBP2,RXRA,RTN1,ZBTB10,CACNA2D1,TMEM63C,NEUROD1,GFI1,CACNA1H,SCGB2A1,IRS1,PRUNE2
UP00005_2_Tcfap2a_secondary	TFAP2A	0.0477580473958	0.000104113993776	MYO3A,SPTB,DSCAM,NKX2-2,MAFA,ST18,RREB1,DGKZ,CEBPA,ZBTB10,ADAMTS2,PPM1H,NBEA,RASEF,OXGR1,NKX3-2,SDK1,TCF3,RXRA,FAM84A,PAX6,LHX3,CACNA1H,NALCN,FOXA2,PDK4,PTCH1
