FACTOR_ID	FACTOR_NAME	CORR_PVALUE	PVALUE	GENES
UP00005_1_Tcfap2a_primary	TFAP2A	0.000426274422768	8.70132893934e-07	MYO3A,TENM3,CNTN4,MAFA,NKX2-2,TMEM132D,TEAD1,GAD2,CACNA1H,LHX3,ADAMTS2,MECOM,PPM1H,HMGCLL1,ABCG1,CACNA2D1,RGS17,NEUROD1,DBNL,SULT4A1,ST8SIA3,NKX3-2
klf4_homer	NA	0.000650819724441	1.33135207802e-06	HDAC7,SDK1,GRIA2,SPTB,CPEB1,NKX2-2,FOXO1,TMEM132D,TEAD3,MAFA,RREB1,CACNA1H,SIM1,LHX3,RIMBP2,ADAMTS2,MECOM,SLC52A3,KCNMA1,SOX17,PGR,HMGCLL1,OXGR1,JAKMIP2,FOS,RXRA,UNC5D,PAX6,ANKS1B,NOL4,CACNA2D1,FAIM2,ABCG1,ERO1L,CCND1,PAPPA2,RUNX1,PRUNE2,NKX3-2,SLC18A2,PTCH1,ATF3
MA0104.2.Mycn	MYCN	0.00107480604909	2.20365344766e-06	ELAVL4,C2CD4A,CPEB1,CNTN4,TMEM132D,TEAD4,CACNA1H,CEBPA,LHX3,GLP1R,NMNAT3,NECAB2,FAM135B,SDK1,RXRA,CD40,PAX6,GABRB3,ABCG1,SLC17A6,SOX9,PDK4,HLF
UP00022_2_Zfp740_secondary	ZFP740	0.00107480604909	2.20365344766e-06	SNAP91,CNTN4,MAFA,NKX2-2,TMEM132D,RREB1,DGKZ,SIM1,ADAMTS2,PCDH20,CACNA1H,TCF3,ABCG1,RXRA,PAX6,ST6GALNAC5,ROR1,SULT4A1,CCND1,IRS1,STXBP5L,CCBL2
MA0155.1.INSM1	INSM1	0.001182577282	2.43472353453e-06	SPTB,KCNMA1,SLC5A1,NKX2-2,MAFA,TEAD1,RREB1,DGKZ,SLC52A3,LHX3,RORB,PPM1H,GLP1R,NMNAT3,PCDH17,CACNA1H,TCF3,RXRA,BARX2,NOL4,PBX3,ROR1,NEUROD1,TMEM61,CCND1,TMEM132B,CAMKK2,NKX3-2,HS6ST3
UP00408_2_Gabpa_secondary	GABPA	0.00553456504613	1.14431046249e-05	AGBL4,HDAC7,MEIS3,CPEB1,GPM6A,CNTN4,MAFA,ST18,DGKZ,DAXX,SIM1,TCF3,MZF1,MECOM,AMER3,RORA,PPM1H,MAP10,FAM135B,PCDH17,SDK1,TCF7,ZFP36L1,SP1,RXRA,UNC5D,RTN1,BARX2,PAX6,GRN,NOL4,LEF1,GABRB3,PBX3,NKX6-1,IRF2,NEUROD1,SULT4A1,CACNA1H,SLC17A6,IRS1,KL,CAMKK2,NKX3-2,HLF,CCBL2
UP00046_1_Tcfe2a_primary	TCF3	0.00769508348471	1.59602928976e-05	C2CD4A,AGBL4,AMER3,HDAC7,TSPYL5,SPTB,CPEB1,TENM3,GPM6A,TMEM132D,MAFA,ST18,RREB1,CACNA1H,LHX3,MZF1,KCNK16,GLP1R,SDK1,RIMBP2,HMGCLL1,RXRA,MTUS2,PBX4,FAIM2,IRF1,GFI1,SOX9,NKX3-2,PTCH1,FOXC1
MA0112.1.ESR1	ESR1	0.0102977160875	2.14306283329e-05	MYO3A,AGBL4,TENM3,NKX2-2,TMEM132D,DGKZ,LHX3,MZF1,ADAMTS2,AMER3,MEIS3,RASEF,CADM1,SDK1,TCF3,ABCG1,RTN1,RXRA,BARX2,ST6GALNAC5,SULT4A1,TMEM63C,GFI1,CACNA1H,CCND1,ST8SIA3,IRS1,RUNX1,CCBL2
UP00007_2_Egr1_secondary	EGR1	0.0104548275484	2.1804457686e-05	AGBL4,SDK1,ONECUT1,CNTN4,TEAD2,NKX2-2,MAFA,RREB1,CACNA1H,DAXX,MEIS2,DLX1,DLX2,CADM1,JAKMIP2,FOS,SP1,RXRA,PAX6,CACNA2D1,PBX3,ABCG1,TMEM63C,SULT4A1,NKX3-2
UP00001_2_E2F2_secondary	E2F2	0.0134545704169	2.81615645876e-05	ABCG1,SIM1,CPEB1,RXRA,RORA,SNAP91,NKX2-2,HMGCLL1,STXBP5L
MA0024.1.E2F1	E2F1	0.0149571148125	3.13955498502e-05	KBTBD7,IRF2,SIM1,FOS,MECOM,TSHZ3,CPEB1,MEIS2,PBX3,HS6ST3,NMNAT3,STXBP5L,CCBL2
MA0107.1.RELA	RELA	0.0173153825376	3.64649866532e-05	GRIA4,NKX2-2,TMEM132D,ST18,TMEM132B,DGKZ,ATRNL1,SIM1,GABRB3,TCF3,ADAMTS2,AMER3,KCNMA1,MAP10,RUNX1,SDK1,ABCG1,RXRA,BARX2,PAX6,CACNA2D1,CTNNB1,IRF1,NEUROD1,CACNA1H,CCND1,HS6ST3,CCBL2
UP00102_2_Zic1_secondary	ZIC1	0.0197650222049	4.17626484147e-05	ELAVL4,QTRTD1,KIAA1257,MEIS3,SPTB,SLC5A1,CNTN4,ST18,CACNA1H,CEBPA,ADAMTS2,MECOM,CACNB2,SDK1,AMER3,KCNMA1,NEUROG3,PDK4,JAKMIP2,FOS,GLP1R,RXRA,RTN1,BARX2,CADPS,GABRB3,SULT4A1,ABCG1,ERO1L,NEUROD1,GFI1,TMEM61,NKX3-2,PTCH1
MA0062.2.GABPA	GABPA	0.0273351587842	5.81025369675e-05	FOXQ1,JAKMIP2,KL,PAX6,DAXX,GRIA2,PAPPA2,PPM1H,BARX2,KBTBD7,SDK1,CACNA1H,NKX3-2,RELA,PTCH1,ONECUT1,GAD2
UP00095_2_Zfp691_secondary	ZFP691	0.0290318902368	6.18923154833e-05	ONECUT1,CPEB1,GRIA4,SNAP91,NKX2-2,ST18,CACNA1H,SIM1,LHX3,ADAMTS2,AMER3,RASEF,NMNAT3,FAM135B,SDK1,RXRA,CD40,PAX6,SULT4A1,KL,NKX3-2,HS6ST3
MA0147.1.Myc	MYC	0.0418297275362	8.99533842014e-05	ELAVL4,C2CD4A,CPEB1,CNTN4,MAFA,TMEM132D,CD40,TEAD4,CACNA1H,CEBPA,LHX3,GLP1R,NECAB2,RXRA,FAM84A,PAX6,GABRB3,SLC17A6,SOX9,PDK4,HLF
MA0101.1.REL	REL	0.0420752812241	9.06838325982e-05	HSF1,GRIA4,CTNNB1,NKX2-2,TMEM132D,TMEM132B,DGKZ,SIM1,ADAMTS2,AMER3,ATRNL1,RUNX1,PGR,SDK1,TCF7,ABCG1,PAX6,GABRB3,IRF1,NEUROD1,SULT4A1,CACNA1H,CCND1,PDK4,HS6ST3,BCL2,CCBL2
MA0067.1.Pax2	PAX2	0.043028093351	9.29792788582e-05	CACNA1H,SLC52A3,LHX3,GFI1,FOS,KCNK16,SPTB,RXRA,NEUROD1,PTCH1,GAD2,CADM1
UP00095_1_Zfp691_primary	ZFP691	0.046203332816	0.000100216942723	HDAC7,TENM3,MAFA,TEAD1,CACNA1H,ADAMTS2,CACNB2,MEIS3,PPM1H,NEUROG3,DLX1,DLX2,CADM1,RXRA,BARX2,PAX6,NOL4,ROR1,ABCG1,GFI1,CCND1
MA0112.2.ESR1	ESR1	0.0475220551606	0.000103366902016	ELAVL4,GRIA2,SPTB,TENM3,DSCAM,NKX2-2,MAFA,GABRB3,DGKZ,LHX3,TCF3,ADAMTS2,CACNB2,RASEF,FAM135B,CADM1,SDK1,TCF7,RIMBP2,RXRA,RTN1,ZBTB10,CACNA2D1,TMEM63C,NEUROD1,GFI1,CACNA1H,SCGB2A1,IRS1,PRUNE2
UP00005_2_Tcfap2a_secondary	TFAP2A	0.0477580473958	0.000104113993776	MYO3A,SPTB,DSCAM,NKX2-2,MAFA,ST18,RREB1,DGKZ,CEBPA,ZBTB10,ADAMTS2,PPM1H,NBEA,RASEF,OXGR1,NKX3-2,SDK1,TCF3,RXRA,FAM84A,PAX6,LHX3,CACNA1H,NALCN,FOXA2,PDK4,PTCH1
MA0073.1.RREB1	RREB1	0.0909629414527	0.00020332563178	C2CD4A,ACVR1C,GRIA2,ONECUT1,CPEB1,TMEM63C,NKX2-2,CNTN4,TMEM132D,TEAD3,MAFA,GAD2,DGKZ,CEBPA,RUNX1,GFI1B,TCF3,MECOM,RORA,SOX17,RASEF,GLP1R,OXGR1,NECAB2,CADM1,SDK1,RIMBP2,NOL4,RXRA,CD40,GRN,KCNB2,LEF1,CACNA2D1,NKX6-1,TEAD2,ABCG1,ERO1L,GFI1,CACNA1H,CCND1,PAPPA2,IRS1,FOXA2,PRUNE2,HLF,FOXC1
UP00010_2_Tcfap2b_secondary	TFAP2B	0.106251070448	0.00023999338219	DGKZ,TENM3,AGBL4,RGS17,PAPPA2,TMEM132B,RXRA,RORA,GAD2,TMEM132D,ZBTB10,SDK1,CACNA2D1,TEAD2,FOXC1,CCBL2
UP00070_1_Gcm1_primary	GCM1	0.118138980331	0.000269173208494	CEBPA,NEUROD1,HLF,HS6ST3,RXRA,PAX6,PGR,PDX1,TMEM132D,NKX6-1,TMEM132B
MA0058.1.MAX	MAX	0.153191249773	0.000356761252192	ELAVL4,CACNA1H,LHX3,ADAMTS2,HLF,CPEB1,RXRA,CD40,TMEM132D,NMNAT3,PTCH1,NECAB2,CEBPA
MA0145.1.Tcfcp2l1	TFCP2L1	0.155745601302	0.000364022780412	AGBL4,GRIA2,CPEB1,SLC5A1,SOX9,CNTN4,MAFA,TMEM132D,TMEM132B,DGKZ,SIM1,MZF1,ADAMTS2,AMER3,MEIS3,KCNMA1,ATRNL1,PGR,FGF14,SDK1,RXRA,BARX2,NOL4,CACNA1H,CCND1,PTCH1,CCBL2
MA0057.1.MZF1_5-13	MZF1	0.188466616929	0.000449962864321	ELAVL4,AGBL4,HDAC7,G6PC2,NKX2-2,MAFA,MAP9,GAD2,RREB1,CACNA1H,SIM1,GABRB3,MECOM,AMER3,PPM1H,ATRNL1,JAKMIP2,NR3C1,TAL1,RIMBP2,SP1,RXRA,RTN1,PAX6,NOL4,PBX4,PBX3,PDZRN3,ABCG1,HLF,STXBP5L,CCBL2
UP00057_2_Zic2_secondary	ZIC2	0.192573571585	0.000461887548402	ELAVL4,KIAA1257,SPTB,CNTN4,DSCAM,ST18,CACNA1H,LHX3,ADAMTS2,MECOM,CACNB2,SDK1,MEIS3,KCNMA1,GLP1R,NEUROG3,PDK4,JAKMIP2,FOS,RXRA,BARX2,DACH1,GABRB3,SULT4A1,ABCG1,ERO1L,NEUROD1,GFI1,TMEM61,NKX3-2,PTCH1
UP00009_2_Nr2f2_secondary	NR2F2	0.207896405621	0.000504338351664	CACNA1H,IRF2,TCF7,LHX3,TCF3,ADAMTS2,SDK1,FOS,FOXO1,PCDH17,BARX2,GRN,TMEM132D,PBX4,ABCG1,GAD2,CCBL2
UP00002_2_Sp4_secondary	SP4	0.22138768142	0.000542677041301	B3GALT4,SDK1,CEBPA,SLC18A2,SLC52A3,RXRA,RTN1,CAMKK2,PGR,FOXF2,HMGCLL1,TMEM132D,KCNB2,PTCH1,MEIS2
MA0130.1.ZNF354C	ZFP354C	0.264280934911	0.000666966474921	HSF1,QTRTD1,MEIS2,GPM6A,NKX2-2,MAFA,RREB1,CACNA1H,ADAMTS2,ATRNL1,GLP1R,SP1,TMEM63C,MTUS2,CACNA2D1,NKX6-1,SCGB2A1,APP,ROBO2,RNF180,FOXA2,FAM135B,LSAMP,MYO3A,GRIA2,GRIA4,G6PC2,CNTN4,ST18,AMER3,MEIS3,KCNMA1,IGSF11,NBEA,RASEF,NKX2-5,DLX1,DLX2,SDK1,TCF7,TCF3,FOS,TSHZ3,CD40,PAX6,IRF2,IRF1,SULT4A1,SLC18A2,FOXC1,AGBL4,HDAC7,ONECUT1,TENM3,CACNB2,OXGR1,CADM1,RIMBP2,ABCG1,RXRA,NOL4,LEF1,PDZRN3,FAIM2,ERO1L,IRS1,KL,CTNNB1,IRAK1BP1,FOXO1,DSCAM,TEAD1,MAP9,SOX5,DGKZ,SIM1,MZF1,PGR,RTN1,HLF,PBX1,PTCH1,STXBP5L,ATF3
MA0138.1.REST	REST	0.287539543038	0.000738356621196	HDAC7,CPEB1,IRAK1BP1,CNTN4,NKX2-2,MAFA,RUNX1,RREB1,CACNA1H,CEBPA,LHX3,RIMBP2,MEIS3,GLP1R,OXGR1,FGF14,JAKMIP2,NR3C1,TCF3,RXRA,BARX2,HLF,GABRB3,PDZRN3,IRF1,GFI1,PAPPA2,IRS1,SLC18A2,SLC17A6
UP00015_1_Ehf_primary	EHF	0.322817009032	0.000850759614245	B3GALT4,HSF1,ABCG1,TMEM61,CACNA1H,PAPPA2,MEIS3,RXRA,PPM1H,IRAK1BP1,PAX6,CDK8,GAD2,CNTN4,SLC18A2,RELA,PTCH1,ONECUT1,ST18
MA0018.2.CREB1	CREB1	0.409422444025	0.00115175266184	CACNA1H,SDK1,TCF7,LHX3,SULT4A1,SPTB,RUNX1,STXBP5L
MA0028.1.ELK1	ELK1	0.412673256321	0.00116636746767	DAXX,SDK1,ABCG1,PAPPA2,RXRA,IRAK1BP1,PAX6,NKX3-2,CNTN4,DACH1,PTCH1,ONECUT1,GAD2
MA0138.2.REST	REST	0.414508507899	0.00117579969323	HDAC7,CNTN4,NKX2-2,MAFA,GABRB3,RREB1,CACNA1H,CEBPA,LHX3,ADAMTS2,MEIS3,FOXF2,GLP1R,NMNAT3,OXGR1,FGF14,RXRA,CACNA2D1,PDZRN3,SULT4A1,GFI1,PAPPA2,NALCN,RNF180,HS6ST3,SLC18A2
UP00060_1_Max_primary	MAX	0.419205809949	0.00119610968213	ELAVL4,FAIM2,LHX3,ADAMTS2,C2CD4A,RXRA,ZFP36L1,CAMKK2,CACNA1H,TMEM132D,CD40,NECAB2,CEBPA
MA0060.1.NFYA	NFYA	0.481796631495	0.00145013409531	AGBL4,MAFA,TMEM132D,TEAD1,CACNA1H,SIM1,AMER3,PPM1H,NBEA,PCDH20,RIMBP2,TSHZ3,RXRA,UNC5D,PAX6,SCGB2A1,PDK4,STXBP5L
MA0079.1.SP1	SP1	0.491961226726	0.00149710279923	ACVR1C,GRIA2,SNAP91,CNTN4,TEAD2,NKX2-2,MAFA,KBTBD7,SIM1,GABRB3,HDAC7,ADAMTS2,MECOM,MEIS3,RORA,HMGCLL1,FAM135B,FOXQ1,CACNA1H,NR3C1,TCF3,ABCG1,TSHZ3,PAX6,NOL4,CACNA2D1,GFI1,SCGB2A1,PRUNE2,NKX3-2,LSAMP,SLC18A2,CCBL2
MA0061.1.NF-kappaB	NFKB1	0.749997435528	0.00306908138381	NKX2-2,TMEM132D,TMEM132B,DGKZ,SIM1,GABRB3,ADAMTS2,AMER3,MAP10,RUNX1,SDK1,RXRA,BARX2,PAX6,CACNA2D1,CTNNB1,IRF1,NEUROD1,CACNA1H,CCND1,CCBL2
UP00046_2_Tcfe2a_secondary	TCF3	0.844463698047	0.00412674177237	SPTB,IRAK1BP1,TMEM132D,ST18,CACNA1H,SLC52A3,LHX3,ADAMTS2,MEIS2,IGSF11,ATRNL1,HMGCLL1,SDK1,RIMBP2,ABCG1,GLP1R,FOXD3,RXRA,BARX2,GABRB3,NKX6-1,RGS17,TMEM61,PAPPA2,NALCN,NKX3-2
UP00076_1_Rfxdc2_primary	RFX7	0.849039705209	0.00420214489676	JAKMIP2,IRF1,LHX3,TCF3,SDK1,MEIS3,RXRA,FAM135B,GLP1R,ANKS1B,NOL4,OXGR1,ABCG1,SOX9,ATF3
UP00068_2_Eomes_secondary	EOMES	0.929703744199	0.00590889470455	MYO3A,JAKMIP2,DGKZ,GFI1,HDAC7,NALCN,DSCAM,SULT4A1,REST,SNAP91,PGR,RORA,FOXF2,MAFA,NMNAT3,FGF14,FOXC1,TMEM132B
UP00087_2_Tcfap2c_secondary	TFAP2C	0.929703744199	0.00590889470455	CACNA1H,SDK1,ZBTB10,PAX6,FOXA2,CCND1,TSHZ3,RXRA,FAM84A,MEIS2,LHX3,TMEM132D,MAFA,SOX9,APP,RREB1
UP00097_1_Mtf1_primary	MTF1	0.954253459416	0.00689236909556	SDK1,SLC52A3,ADAMTS2,CPEB1,IRS1,GFI1B,LEF1,BCL2,SOX9,ST18,SOX5
UP00056_1_Rfx4_primary	RFX4	0.97160453976	0.00797148704031	JAKMIP2,IRF1,TSPYL5,MEIS3,SIM1,TMEM63C,ANKS1B,FAM135B,GLP1R,NOL4,OXGR1,SOX9,ATF3
MA0160.1.NR4A2	NR4A2	0.972582214878	0.00806764840802	CACNA1H,SDK1,NR3C1,LHX3,MZF1,CPEB1,RXRA,SULT4A1,MEIS2,FOXO1,NEUROD1,DSCAM,PTCH1,CADM1
UP00042_2_Gm397_secondary	ZSCAN4C	0.985698531541	0.00954197835142	HSF1,QTRTD1,ONECUT1,SPTB,MEIS2,TENM3,NKX2-2,TEAD3,CACNA1H,SIM1,ADAMTS2,AMER3,NBEA,SDK1,TCF7,TAL1,TCF3,RXRA,CD40,PAX6,GRN,PBX4,CACNA2D1,ROR1,PRUNE2,PDK4,LSAMP,HLF,FOXC1
MA0119.1.TLX1::NFIC	NA	0.995821388086	0.0123166798181	SPTB,MAFA,TMEM132D,CACNA1H,GFI1B,ADAMTS2,KCNMA1,RORA,NMNAT3,SDK1,RIMBP2,ABCG1,RXRA,ANKS1B,PBX4,SLC43A3,FAIM2,IRF2,TMEM63C,SCGB2A1
MA0161.1.NFIC	NFIC	0.997712737418	0.0136931383576	QTRTD1,AGBL4,ACVR1C,SDK1,ONECUT1,SPTB,CPEB1,NR3C1,TMEM63C,G6PC2,CTNNB1,SLC5A1,FOXO1,TMEM132D,NKX2-2,MAFA,TEAD1,ABCG1,ST18,TMEM132B,CACNA1H,SIM1,LHX3,GFI1B,RIMBP2,ADAMTS2,CACNB2,AMER3,IGSF11,ATRNL1,FOXF2,GLP1R,NMNAT3,FAM135B,PDK4,JAKMIP2,TCF7,RASEF,RGS17,SP1,RXRA,ZFP36L1,TCF3,PAX6,ANKS1B,CACNA2D1,FAIM2,IRF2,IRF1,PTCH1,GFI1,TMEM61,SCGB2A1,ROBO2,IRS1,NRXN1,CCND1,NKX3-2,LSAMP,HLF,FOXC1
UP00093_2_Klf7_secondary	KLF7	0.997979397314	0.0140018660605	ZBTB10,PAX6,AGBL4,CPEB1,BARX2,NKX3-2,DLX1,DLX2
UP00060_2_Max_secondary	MAX	0.998630975099	0.01490748541	DGKZ,CACNA1H,GFI1B,FOS,ABCG1,CPEB1,DSCAM,FOXO1,CNTN4,HS6ST3,HLF,PTCH1
MA0059.1.MYC::MAX	NA	0.998675964795	0.0150164117431	ELAVL4,SDK1,LHX3,CACNA1H,CCND1,CPEB1,ZFP36L1,FAIM2,PDK4,HLF,CEBPA,GABRB3,NECAB2,TEAD4
MA0100.1.Myb	MYB	0.998675964795	0.0150164117431	DGKZ,SDK1,TCF7,RIMBP2,CACNA1H,ROBO2,CPEB1,RXRA,KCNMA1,FAM135B,ANKS1B,TEAD1,FOXC1,PDZRN3
UP00048_2_Rara_secondary	RARA	0.998723464563	0.0151672990548	CACNA1H,SDK1,BARX2,TCF3,ABCG1,RXRA,NKX2-2,PAX6,FOXF2,TMEM132D,GRN,MAFA,CCBL2
UP00199_1_Six4_2860.1	SIX4	0.999728799821	0.0187025583277	CACNA1H,SDK1,IRF1,RASEF,ABCG1,ROBO2,KCNMA1,IGSF11,MAP10,LSAMP,TEAD2,CDK8,MAFA,GAD2
UP00006_2_Zic3_secondary	ZIC3	0.999766460633	0.0190832148225	KIAA1257,CNTN4,CACNA1H,CEBPA,MEIS3,KCNMA1,KCNK16,GLP1R,NEUROG3,PDK4,SDK1,TCF7,FOS,RXRA,BARX2,CADPS,GABRB3,ABCG1,NEUROD1,TMEM61,ST8SIA3,NKX3-2
UP00035_2_Hic1_secondary	HIC1	0.999870942673	0.0204694763286	CACNA1H,ZBTB10,RIMBP2,AMER3,MEIS3,CD40,SOX9,RASEF,ANKS1B,SLC18A2,CACNA2D1
UP00088_2_Plagl1_secondary	PLAGL1	0.999870942673	0.0204694763286	CACNA1H,ERO1L,LHX3,GFI1B,TCF3,ADAMTS2,ONECUT1,RXRA,ATRNL1,LEF1,TEAD1,RREB1
UP00220_1_Nkx1-1_3856.3	NKX1-1	0.999878625515	0.0207029444219	NR3C1,ADAMTS2,SIM1,UNC5D,G6PC2,ATRNL1,KCNK16,PGR,ROR1,MAFA,FOXC1
UP00047_1_Zbtb7b_primary	ZBTB7B	0.999881127479	0.0207980210604	DGKZ,SDK1,NALCN,CCND1,FOS,KL,NKX2-2,AGBL4,NKX3-2,CNTN4,CACNA1H,RUNX1,ROR1
MA0088.1.znf143	ZFP143	0.99999115692	0.0267587203077	AGBL4,SDK1,SPTB,MAFA,NKX2-2,TMEM132D,ST18,KBTBD7,SLC52A3,TCF3,ADAMTS2,AMER3,KCNMA1,PBX1,DLX1,DLX2,JAKMIP2,RIMBP2,PAX6,PDZRN3,ABCG1,GFI1,CACNA1H,PAPPA2,IRS1,NKX3-2,LSAMP,PTCH1
MA0131.1.MIZF	HINFP	0.999991999085	0.027047926961	NEUROD1,GFI1,NKX2-2,MAFA,RREB1
UP00049_2_Sp100_secondary	SP100	0.999991999085	0.027047926961	SLC17A6,RXRA,FOXF2,FOXC1,FGF14
UP00018_2_Irf4_secondary	IRF4	0.999995563469	0.0285188586301	ABCG1,AMER3,IRS1,BARX2,NKX2-2,PAX6,CNTN4,OXGR1,LPAR3,ST6GALNAC5,LEF1,PDX1
MA0089.1.NFE2L1::MafG	NA	0.999995997678	0.0288203856955	C2CD4A,HDAC7,TSPYL5,ONECUT1,TCF7,GRIA4,G6PC2,KCNMA1,CNTN4,TMEM132D,NKX2-2,MAFA,PBX4,ST18,CACNA1H,SIM1,LHX3,TCF3,ADAMTS2,CACNB2,AMER3,RORB,IGSF11,ATRNL1,KCNK16,FOXF2,NMNAT3,FAM135B,SDK1,NR3C1,RIMBP2,RXRA,RTN1,BARX2,PAX6,HLF,DACH1,CADPS,GABRB3,SLC43A3,ROR1,CEBPA,IRF1,SULT4A1,PAPPA2,ROBO2,NRXN1,PDK4,HS6ST3,PDX1,PTCH1,APP
MA0065.2.PPARG::RXRA	NA	0.999999329853	0.0329719312456	ELAVL4,AGBL4,RNF180,CNTN4,NKX2-2,TMEM132D,TEAD1,DGKZ,FGF14,ADAMTS2,FAM135B,CADM1,SDK1,TCF7,RXRA,PAX6,NOL4,CACNA2D1,RGS17,NEUROD1,SULT4A1,CACNA1H,CCND1,IRS1,NKX3-2,KBTBD7
UP00162_1_Evx1_3952.2	EVX1	0.999999451408	0.0335059812807	CACNA1H,NR3C1,TMEM61,ADAMTS2,RORA,RXRA,UNC5D,G6PC2,ATRNL1,MEIS2,GRIA4,PDK4,DACH1,ST18,FGF14
MA0018.1.CREB1	CREB1	0.999999530514	0.0339405687212	RIMBP2,SPTB,UNC5D,PAX6,TEAD3,MAFA
UP00123_1_Hlxb9_3422.1	MNX1	0.999999846774	0.0365855803745	SDK1,NR3C1,TMEM61,ADAMTS2,ONECUT1,SIM1,G6PC2,ATRNL1,MEIS2,ST18,PDK4,PGR,FOXC1
UP00205_1_Pknox2_3077.2	PKNOX2	0.999999928297	0.0384112465865	SDK1,IRF1,NOL4,HDAC7,TMEM61,ADAMTS2,GRIA2,PAPPA2,ROBO2,RXRA,TMEM63C,RTN1,KCNK16,GPM6A,HLF,PGR,ABCG1,ST18
UP00050_1_Bhlhb2_primary	BHLHE40	0.999999961108	0.0399038949247	CACNA1H,SDK1,ADAMTS2,RXRA,RORA,CD40,FOXO1,DLX2,ABCG1,DLX1,ST18
MA0115.1.NR1H2::RXRA	NA	0.999999999753	0.0515458457113	C2CD4A,QTRTD1,HDAC7,TENM3,CNTN4,TMEM132D,CACNA1H,LHX3,TCF3,MEIS2,CADM1,ABCG1,RXRA,PAX6,CTNNB1,SULT4A1,CCND1,STXBP5L
UP00024_1_Glis2_primary	GLIS2	0.999999999843	0.0526995351032	DGKZ,ABCG1,RUNX1,HDAC7,IRS1,RXRA,NKX2-2,FOXA2,GAD2,CNTN4,TEAD3,MAFA,HLF,ROR1
UP00081_2_Mybl1_secondary	MYBL1	0.999999999889	0.0536188595697	DGKZ,SDK1,TCF7,RIMBP2,C2CD4A,ROBO2,KCNMA1,CACNA1H,TEAD1,ABCG1
MA0066.1.PPARG	PPARG	0.999999999943	0.0552524477096	TENM3,FOXO1,MAFA,NKX2-2,TMEM132D,CACNA1H,KCNMA1,RORA,RASEF,PCDH20,FGF14,SDK1,GABRB3,IRF2,SULT4A1,IRS1,HLF,FOXC1
UP00045_1_Mafb_primary	MAFB	0.999999999978	0.0575636801733	QTRTD1,AGBL4,IRS1,FOXO1,CNTN4,TMEM132D,MAFA,ST18,MEIS3,KCNMA1,GLP1R,NMNAT3,DLX1,TSPYL5,NR3C1,RXRA,PAX6,IRF1,SULT4A1,APP
UP00176_1_Crx_3485.1	CRX	1.0	0.0701195928616	ELAVL4,SDK1,NR3C1,ADAMTS2,KCNMA1,TMEM63C,PAX6,GLP1R,DSCAM,ROR1
UP00122_1_Tgif1_2342.2	TGIF1	1.0	0.0713630447611	GRIA2,TENM3,DGKZ,SIM1,ADAMTS2,PGR,SDK1,RXRA,RTN1,NOL4,CEBPA,TMEM63C,SULT4A1,TMEM61,PAPPA2,ROBO2,IRS1,PDK4,HLF
UP00096_2_Sox13_secondary	SOX13	1.0	0.082093093089	DGKZ,CACNA1H,NEUROD1,GFI1,ADAMTS2,SCGB2A1,RXRA,PTCH1,ATRNL1,CCND1,RUNX1,ZFP36L1,NKX2-2,SLC18A2,TEAD1,CACNA2D1,PBX4,ATF3,RREB1
UP00079_2_Esrra_secondary	ESRRA	1.0	0.0938727049395	CACNA1H,ABCG1,LHX3,TCF3,AMER3,RNF180,RXRA,MEIS2,PAX6,NKX2-2,PTCH1
MA0081.1.SPIB	SPIB	1.0	0.095053761769	HDAC7,MEIS2,TENM3,IRAK1BP1,FOXO1,GPM6A,CNTN4,DSCAM,NKX2-2,MAFA,TEAD1,ABCG1,ST18,RREB1,DGKZ,LIG4,SIM1,LHX3,KCNMA1,ATRNL1,RASEF,OXGR1,DLX1,DLX2,CADM1,FOXQ1,SDK1,ZFP36L1,RGS17,TSHZ3,HS6ST3,RXRA,RTN1,BARX2,PAX6,MZF1,ANKS1B,GABRB3,PBX3,ROR1,PDZRN3,IRF2,TMEM63C,SULT4A1,GFI1,CCND1,PAPPA2,FAM135B,IRS1,KL,CAMKK2,FOXA2,PDK4,LSAMP,CEBPA,PTCH1
MA0150.1.NFE2L2	NFE2L2	1.0	0.100503225605	C2CD4A,AGBL4,TSPYL5,ONECUT1,TEAD3,NKX2-2,ST18,ADAMTS2,AMER3,KCNMA1,RASEF,CADM1,SDK1,TCF7,RIMBP2,RXRA,BARX2,PBX4,ROBO2,SLC18A2
MA0039.1.Klf4	KLF4	1.0	0.101583738526	B3GALT4,AGBL4,SOX5,G6PC2,TEAD4,TMEM132D,NKX2-2,MAFA,TEAD1,GAD2,RREB1,DGKZ,DAXX,LHX3,TCF3,ADAMTS2,AMER3,MEIS3,KCNMA1,RORA,LIG4,RUNX1,HMGCLL1,FGF14,FOXQ1,SDK1,RIMBP2,ABCG1,SP1,RXRA,UNC5D,ZFP36L1,BARX2,PAX6,CADPS,GABRB3,IRF2,TMEM63C,NEUROD1,CACNA1H,CCND1,SLC17A6,IRS1,RNF180,FOXA2,PCDH20,CCBL2
UP00035_1_Hic1_primary	HIC1	1.0	0.129279785525	CACNA1H,JAKMIP2,LHX3,MZF1,SDK1,CCND1,AMER3,RXRA,NKX2-2,DSCAM,ST6GALNAC5,BCL2,TEAD1,GAD2,RGS17
UP00203_1_Pknox1_2364.2	PKNOX1	1.0	0.137495402926	SDK1,TMEM61,ADAMTS2,GRIA2,PAPPA2,ROBO2,RXRA,IGSF11,TENM3,PGR,HS6ST3,HLF,ABCG1,ST18
