 -58.0	320.767
 -57.0	299.583
 -56.0	294.867
 -55.0	275.067
 -54.0	317.033
 -53.0	310.867
 -52.0	283.333
 -51.0	309
 -50.0	294.617
 -49.0	314.617
 -48.0	309.167
 -47.0	282.167
 -46.0	297.75
 -45.0	288.533
 -44.0	303.708
 -43.0	326.742
 -42.0	301.117
 -41.0	302.617
 -40.0	330.7
 -39.0	305.417
 -38.0	319.45
 -37.0	364.283
 -36.0	346.667
 -35.0	334.417
 -34.0	324.417
 -33.0	309.442
 -32.0	381.35
 -31.0	295.283
 -30.0	308
 -29.0	302.417
 -28.0	343.45
 -27.0	321.275
 -26.0	299.167
 -25.0	316.367
 -24.0	323.7
 -23.0	290.617
 -22.0	314.783
 -21.0	338.45
 -20.0	323.167
 -19.0	315.783
 -18.0	314.583
 -17.0	299.783
 -16.0	314.375
 -15.0	297.15
 -14.0	287
 -13.0	329.958
 -12.0	308.533
 -11.0	305.367
 -10.0	347.45
  -9.0	337.9
  -8.0	316.833
  -7.0	328.833
  -6.0	319.45
  -5.0	347.033
  -4.0	303.95
  -3.0	320.5
  -2.0	321.617
  -1.0	318.85
   0.0	333.567
   1.0	314.667
   2.0	304.917
   3.0	285.958
   4.0	307.625
   5.0	336.417
   6.0	328.483
   7.0	293.033
   8.0	298.617
   9.0	331.583
  10.0	343.083
  11.0	315.867
  12.0	304.667
  13.0	296.983
  14.0	328.325
  15.0	338.833
  16.0	284.917
  17.0	305.283
  18.0	332.983
  19.0	325.292
  20.0	294.067
  21.0	303.367
  22.0	330.617
  23.0	313.567
  24.0	325.7
  25.0	319.5
  26.0	332.6
  27.0	302.617
  28.0	289.7
  29.0	309.617
  30.0	313.367
  31.0	315.75
  32.0	347.75
  33.0	343.783
  34.0	294.825
  35.0	309.033
  36.0	340.417
  37.0	304.417
  38.0	312.45
  39.0	315.042
  40.0	312.667
  41.0	337.233
  42.0	319.15
  43.0	317.167
  44.0	326.583
  45.0	322.75
  46.0	318.367
  47.0	294.033
  48.0	339.617
  49.0	307.367
  50.0	313.958
  51.0	313.533
  52.0	348.333
  53.0	321.317
  54.0	324.375
  55.0	322.083
  56.0	295.617
  57.0	298.95
  58.0	306.283
  59.0	296.167
  60.0	291.333
  61.0	329.867
  62.0	298.867
  63.0	289.667
  64.0	315.833
  65.0	289.333
  66.0	282.667
  67.0	285.867
  68.0	292.45
  69.0	287.5
  70.0	286.9
  71.0	302.917
  72.0	264.95
DB 2 MOTIF	MA0099.1	Fos
 -71.0	153
 -70.0	135.333
 -69.0	147.5
 -68.0	144.5
 -67.0	140
 -66.0	138.75
 -65.0	159.833
 -64.0	143
 -63.0	133.5
 -62.0	127.5
 -61.0	145.5
 -60.0	167.5
 -59.0	137
 -58.0	143.833
 -57.0	160
 -56.0	170.5
 -55.0	179.5
 -54.0	172.75
 -53.0	167
 -52.0	184
 -51.0	185
 -50.0	192.5
 -49.0	185
 -48.0	188.5
 -47.0	188.5
 -46.0	184
 -45.0	187.5
 -44.0	222.5
 -43.0	204.5
 -42.0	235
 -41.0	201.167
 -40.0	198.333
 -39.0	217
 -38.0	195
 -37.0	189.5
 -36.0	203.333
 -35.0	222
 -34.0	220
 -33.0	230.5
 -32.0	218.5
 -31.0	243.5
 -30.0	223.5
 -29.0	241.833
 -28.0	257.5
 -27.0	253.5
 -26.0	245.833
 -25.0	247.5
 -24.0	259.333
 -23.0	250.667
 -22.0	271.583
 -21.0	265
 -20.0	307.5
 -19.0	259
 -18.0	252
 -17.0	279.5
 -16.0	286.5
 -15.0	268
 -14.0	273.5
 -13.0	268
 -12.0	248.5
 -11.0	294
 -10.0	276.5
  -9.0	264.833
  -8.0	246
  -7.0	304
  -6.0	295.833
  -5.0	298
  -4.0	325.833
  -3.0	295.25
  -2.0	268.5
  -1.0	307.5
   0.0	289
   1.0	302.833
   2.0	324
   3.0	309
   4.0	297
   5.0	327.5
   6.0	299.333
   7.0	299
   8.0	298
   9.0	318
  10.0	312.75
  11.0	305.5
  12.0	326.5
  13.0	328.5
  14.0	318
  15.0	304.5
  16.0	267.833
  17.0	310.5
  18.0	311.167
  19.0	317
  20.0	277
  21.0	276
  22.0	275
  23.0	295.5
  24.0	271.333
  25.0	304
  26.0	272.5
  27.0	301.5
  28.0	270.5
  29.0	245.583
  30.0	259.333
  31.0	257.5
  32.0	270.833
  33.0	247.5
  34.0	238.5
  35.0	232.333
  36.0	246
  37.0	208.833
  38.0	236
  39.0	233
  40.0	230.5
  41.0	212.333
  42.0	225.25
  43.0	213.5
  44.0	204.5
  45.0	224
  46.0	214
  47.0	251.333
  48.0	240
  49.0	186
  50.0	190.5
  51.0	224.5
  52.0	205
  53.0	191
  54.0	180
  55.0	174
  56.0	184
  57.0	139
  58.0	187.5
  59.0	172.5
  60.0	162.75
  61.0	165
  62.0	135.5
  63.0	181.833
  64.0	141.5
  65.0	162
  66.0	119.5
  67.0	146.5
  68.0	136.5
  69.0	157.5
  70.0	150.5
  71.0	164.5
DB 2 MOTIF	MA0099.2	AP1
 -71.5	193.833
 -70.5	202.833
 -69.5	166.833
 -68.5	174.5
 -67.5	161.083
 -66.5	182.833
 -65.5	161.2
 -64.5	184
 -63.5	166.833
 -62.5	156
 -61.5	158
 -60.5	178.333
 -59.5	199.833
 -58.5	181.333
 -57.5	184
 -56.5	209
 -55.5	198.833
 -54.5	185.75
 -53.5	206.333
 -52.5	194.333
 -51.5	226
 -50.5	210.333
 -49.5	210.833
 -48.5	225.583
 -47.5	238.833
 -46.5	214.833
 -45.5	187.833
 -44.5	256.25
 -43.5	244.833
 -42.5	251.333
 -41.5	233.167
 -40.5	268.917
 -39.5	233.5
 -38.5	254.5
 -37.5	243.167
 -36.5	240.917
 -35.5	253.5
 -34.5	264.833
 -33.5	250.867
 -32.5	260.333
 -31.5	228.833
 -30.5	277.333
 -29.5	278.167
 -28.5	306.833
 -27.5	296
 -26.5	284.167
 -25.5	302.667
 -24.5	287
 -23.5	298.167
 -22.5	303.417
 -21.5	300.333
 -20.5	340
 -19.5	305.167
 -18.5	299.583
 -17.5	298.083
 -16.5	295.333
 -15.5	322
 -14.5	320.167
 -13.5	308.333
 -12.5	335.833
 -11.5	301.5
 -10.5	326.5
  -9.5	329.333
  -8.5	283.833
  -7.5	312.5
  -6.5	335.333
  -5.5	327.667
  -4.5	353
  -3.5	302.833
  -2.5	329.033
  -1.5	339.5
  -0.5	331.333
   0.5	328.667
   1.5	356.667
   2.5	358.167
   3.5	362.333
   4.5	316.917
   5.5	328.833
   6.5	359.667
   7.5	317.5
   8.5	363.333
   9.5	358.083
  10.5	329.25
  11.5	336.25
  12.5	334.833
  13.5	361.083
  14.5	323.5
  15.5	351.833
  16.5	325
  17.5	331.333
  18.5	317.167
  19.5	335
  20.5	281.833
  21.5	310
  22.5	308.333
  23.5	323.333
  24.5	312
  25.5	302.833
  26.5	359
  27.5	316
  28.5	284.167
  29.5	305.033
  30.5	305.667
  31.5	282.5
  32.5	273.833
  33.5	276
  34.5	285.75
  35.5	290.333
  36.5	270.333
  37.5	271.833
  38.5	277.333
  39.5	280.75
  40.5	265.833
  41.5	271.083
  42.5	286.5
  43.5	258.833
  44.5	248.833
  45.5	249
  46.5	264.75
  47.5	269.833
  48.5	246
  49.5	225.833
  50.5	228
  51.5	240.5
  52.5	227.5
  53.5	220.833
  54.5	222.167
  55.5	194.5
  56.5	199.667
  57.5	224.667
  58.5	199.5
  59.5	203
  60.5	182.533
  61.5	204.167
  62.5	197
  63.5	185.917
  64.5	204.333
  65.5	192.833
  66.5	174.5
  67.5	180
  68.5	191.25
  69.5	157.833
  70.5	202.333
  71.5	178.333
DB 2 MOTIF	MA0102.1	Cebpa
 -69.0	222
 -68.0	187
 -67.0	215
 -66.0	185.333
 -65.0	196
 -64.0	206.5
 -63.0	170.5
 -62.0	187.5
 -61.0	188.5
 -60.0	208.5
 -59.0	197
 -58.0	197.5
 -57.0	181.5
 -56.0	194
 -55.0	175.5
 -54.0	193.5
 -53.0	207.5
 -52.0	201
 -51.0	193
 -50.0	177.5
 -49.0	207.5
 -48.0	215
 -47.0	207.5
 -46.0	188
 -45.0	208.5
 -44.0	177
 -43.0	185
 -42.0	221
 -41.0	202
 -40.0	182.5
 -39.0	187.5
 -38.0	176
 -37.0	170.333
 -36.0	194
 -35.0	177
 -34.0	214
 -33.0	170
 -32.0	219
 -31.0	179
 -30.0	213
 -29.0	202
 -28.0	214
 -27.0	210
 -26.0	213.5
 -25.0	191
 -24.0	194.5
 -23.0	201.5
 -22.0	205
 -21.0	206
 -20.0	206
 -19.0	228.333
 -18.0	199
 -17.0	202.5
 -16.0	213.5
 -15.0	213.5
 -14.0	201
 -13.0	210
 -12.0	197
 -11.0	180
 -10.0	182.5
  -9.0	184
  -8.0	198.5
  -7.0	194.5
  -6.0	208.5
  -5.0	208
  -4.0	191.5
  -3.0	202
  -2.0	179
  -1.0	203
   0.0	188.5
   1.0	216.5
   2.0	221
   3.0	202
   4.0	215.833
   5.0	199.5
   6.0	222
   7.0	196
   8.0	192.333
   9.0	218.5
  10.0	216.5
  11.0	205.5
  12.0	192.5
  13.0	221.5
  14.0	185
  15.0	202
  16.0	202.5
  17.0	201.5
  18.0	188
  19.0	218
  20.0	209.5
  21.0	206
  22.0	199.5
  23.0	194.5
  24.0	227.5
  25.0	191
  26.0	181
  27.0	200
  28.0	186.5
  29.0	190.5
  30.0	192.5
  31.0	190.5
  32.0	205.5
  33.0	211
  34.0	215.5
  35.0	196
  36.0	193.5
  37.0	217
  38.0	184.5
  39.0	216
  40.0	207.5
  41.0	192.5
  42.0	211.5
  43.0	180.5
  44.0	193
  45.0	200.5
  46.0	195.5
  47.0	190.5
  48.0	199
  49.0	173.5
  50.0	206.5
  51.0	184.5
  52.0	177.5
  53.0	191.5
  54.0	164
  55.0	183.5
  56.0	182
  57.0	185
  58.0	196.5
  59.0	169
  60.0	188.5
  61.0	187
  62.0	193.833
  63.0	169.5
  64.0	172
  65.0	183
  66.0	186
  67.0	208.5
  68.0	187.5
  69.0	209.5
DB 2 MOTIF	MA0102.2	CEBPA
 -70.5	239.5
 -69.5	218.5
 -68.5	206
 -67.5	197
 -66.5	189
 -65.5	221.833
 -64.5	191
 -63.5	215
 -62.5	208.5
 -61.5	190
 -60.5	188.333
 -59.5	201
 -58.5	193.5
 -57.5	182.833
 -56.5	182
 -55.5	201.5
 -54.5	221
 -53.5	199
 -52.5	187
 -51.5	198
 -50.5	193.5
 -49.5	190.5
 -48.5	194.333
 -47.5	235.5
 -46.5	231.5
 -45.5	210
 -44.5	203
 -43.5	202
 -42.5	183
 -41.5	197
 -40.5	222
 -39.5	202
 -38.5	215
 -37.5	210
 -36.5	196.333
 -35.5	196
 -34.5	222
 -33.5	188.5
 -32.5	191
 -31.5	211
 -30.5	229.5
 -29.5	219
 -28.5	205.5
 -27.5	216.5
 -26.5	228
 -25.5	222.5
 -24.5	218.333
 -23.5	190
 -22.5	202
 -21.5	191.833
 -20.5	215
 -19.5	215
 -18.5	237.833
 -17.5	230.5
 -16.5	211.5
 -15.5	205.5
 -14.5	249.5
 -13.5	223
 -12.5	223
 -11.5	194
 -10.5	207
  -9.5	210
  -8.5	215.5
  -7.5	216.333
  -6.5	205
  -5.5	200
  -4.5	201.5
  -3.5	207.5
  -2.5	215.333
  -1.5	226.5
  -0.5	206.5
   0.5	226
   1.5	187.5
   2.5	215
   3.5	222
   4.5	224.833
   5.5	211.833
   6.5	211
   7.5	228.5
   8.5	223.5
   9.5	201.5
  10.5	203.5
  11.5	222.5
  12.5	201
  13.5	215.5
  14.5	230.5
  15.5	233.333
  16.5	211.5
  17.5	204.5
  18.5	200
  19.5	225.5
  20.5	200
  21.5	231.833
  22.5	207.5
  23.5	183.5
  24.5	193
  25.5	225
  26.5	205
  27.5	196.5
  28.5	194
  29.5	185
  30.5	241.5
  31.5	232.5
  32.5	239
  33.5	213.833
  34.5	208.333
  35.5	215.5
  36.5	216
  37.5	220
  38.5	218
  39.5	205.5
  40.5	194.5
  41.5	198
  42.5	195.333
  43.5	227.333
  44.5	196
  45.5	204.5
  46.5	218
  47.5	190
  48.5	223
  49.5	225
  50.5	194
  51.5	179
  52.5	193
  53.5	197.333
  54.5	185.833
  55.5	190
  56.5	194
  57.5	192.5
  58.5	195.5
  59.5	185.5
  60.5	175
  61.5	178.833
  62.5	200.833
  63.5	221
  64.5	180.5
  65.5	181
  66.5	188.5
  67.5	186
  68.5	210.5
  69.5	172.833
  70.5	227.833
DB 2 MOTIF	MA0104.2	Mycn
 -70.0	71.5
 -69.0	79
 -68.0	73
 -67.0	79.5
 -66.0	88
 -65.0	93.5
 -64.0	84.5
 -63.0	83
 -62.0	80.5
 -61.0	101
 -60.0	84.5
 -59.0	84.5
 -58.0	89
 -57.0	97.5
 -56.0	78.8333
 -55.0	87
 -54.0	83.5
 -53.0	87
 -52.0	98
 -51.0	107.833
 -50.0	88
 -49.0	87
 -48.0	68
 -47.0	88
 -46.0	88
 -45.0	97.5
 -44.0	71.5
 -43.0	60.5
 -42.0	78.5
 -41.0	95.5
 -40.0	91.5
 -39.0	99
 -38.0	86.5
 -37.0	102
 -36.0	81.5
 -35.0	91
 -34.0	82
 -33.0	95.5
 -32.0	83
 -31.0	90.5
 -30.0	91
 -29.0	96.5
 -28.0	87
 -27.0	95.5
 -26.0	103.333
 -25.0	109
 -24.0	102.5
 -23.0	104.5
 -22.0	84.5
 -21.0	80.5
 -20.0	91
 -19.0	83.5
 -18.0	100
 -17.0	90.5
 -16.0	79.8333
 -15.0	106.5
 -14.0	110
 -13.0	99.5
 -12.0	98
 -11.0	86.5
 -10.0	100
  -9.0	98
  -8.0	97
  -7.0	86
  -6.0	98.5
  -5.0	88
  -4.0	105.5
  -3.0	105.5
  -2.0	103
  -1.0	95.5
   0.0	111
   1.0	103
   2.0	107.333
   3.0	95.5
   4.0	97.3333
   5.0	103
   6.0	95.3333
   7.0	94.5
   8.0	86.5
   9.0	92.5
  10.0	97.1667
  11.0	105
  12.0	90.5
  13.0	100
  14.0	101
  15.0	105.5
  16.0	107.5
  17.0	83.5
  18.0	104
  19.0	96.5
  20.0	91.5
  21.0	83.5
  22.0	100.5
  23.0	92.5
  24.0	97
  25.0	83
  26.0	104.5
  27.0	114
  28.0	84.8333
  29.0	76
  30.0	92.5
  31.0	87
  32.0	99
  33.0	89
  34.0	84.5
  35.0	80
  36.0	85
  37.0	107
  38.0	108.5
  39.0	77.5
  40.0	94.5
  41.0	84.5
  42.0	88
  43.0	84.5
  44.0	91.5
  45.0	93.5
  46.0	93
  47.0	74
  48.0	92
  49.0	100
  50.0	75
  51.0	81
  52.0	90.5
  53.0	71.5
  54.0	85
  55.0	94.5
  56.0	90
  57.0	88.5
  58.0	81
  59.0	79.5
  60.0	79
  61.0	78
  62.0	64
  63.0	82.3333
  64.0	88
  65.0	91
  66.0	85.5
  67.0	80
  68.0	84.5
  69.0	92.3333
  70.0	98.5
DB 2 MOTIF	MA0110.1	ATHB-5
 -70.5	48.5
 -69.5	47
 -68.5	53.5
 -67.5	50.5
 -66.5	45.5
 -65.5	52
 -64.5	52.5
 -63.5	47
 -62.5	42.5
 -61.5	46
 -60.5	56.5
 -59.5	51
 -58.5	45.5
 -57.5	51
 -56.5	50
 -55.5	49
 -54.5	54
 -53.5	41
 -52.5	50
 -51.5	49
 -50.5	49.5
 -49.5	53.5
 -48.5	44.5
 -47.5	44.5
 -46.5	44
 -45.5	54
 -44.5	64
 -43.5	52
 -42.5	46
 -41.5	52
 -40.5	62.5
 -39.5	62.5
 -38.5	47.5
 -37.5	43.5
 -36.5	54.5
 -35.5	53.5
 -34.5	35.5
 -33.5	44
 -32.5	63
 -31.5	56.5
 -30.5	67.5
 -29.5	60
 -28.5	49.5
 -27.5	63
 -26.5	51
 -25.5	47
 -24.5	58.5
 -23.5	40.5
 -22.5	58
 -21.5	62
 -20.5	50.5
 -19.5	49
 -18.5	44.5
 -17.5	52
 -16.5	43
 -15.5	64.5
 -14.5	45.5
 -13.5	59.5
 -12.5	57.5
 -11.5	49.5
 -10.5	55.5
  -9.5	55.5
  -8.5	56.5
  -7.5	52
  -6.5	50.5
  -5.5	61
  -4.5	55.5
  -3.5	51
  -2.5	47
  -1.5	60.5
  -0.5	65
   0.5	63
   1.5	66
   2.5	56
   3.5	68
   4.5	51
   5.5	54
   6.5	60
   7.5	64
   8.5	58
   9.5	57
  10.5	52.5
  11.5	72
  12.5	52
  13.5	51.5
  14.5	51
  15.5	45.5
  16.5	51
  17.5	53.5
  18.5	51
  19.5	57.5
  20.5	51.5
  21.5	51.5
  22.5	56
  23.5	50
  24.5	59.5
  25.5	53
  26.5	56
  27.5	67
  28.5	69.5
  29.5	51
  30.5	61
  31.5	60.5
  32.5	60.5
  33.5	55.5
  34.5	58
  35.5	31
  36.5	44
  37.5	39
  38.5	48.5
  39.5	57
  40.5	53
  41.5	44
  42.5	49
  43.5	57.5
  44.5	48.5
  45.5	50.5
  46.5	39
  47.5	51
  48.5	50.5
  49.5	48.5
  50.5	39
  51.5	43
  52.5	51.5
  53.5	42
  54.5	51
  55.5	39.5
  56.5	34.5
  57.5	50
  58.5	43
  59.5	49.5
  60.5	39.5
  61.5	42
  62.5	45.5
  63.5	42
  64.5	59
  65.5	55.5
  66.5	42.5
  67.5	45
  68.5	39
  69.5	53.5
  70.5	51
DB 2 MOTIF	MA0117.1	Mafb
 -71.0	240.667
 -70.0	230.75
 -69.0	271.667
 -68.0	233.333
 -67.0	245.167
 -66.0	270.25
 -65.0	265.033
 -64.0	250.75
 -63.0	236.333
 -62.0	248.533
 -61.0	232.283
 -60.0	234.25
 -59.0	256.917
 -58.0	261.567
 -57.0	255.01
 -56.0	245.5
 -55.0	274.917
 -54.0	245.426
 -53.0	272.833
 -52.0	294.417
 -51.0	268.81
 -50.0	245
 -49.0	275.833
 -48.0	283.043
 -47.0	260.25
 -46.0	303.333
 -45.0	267.976
 -44.0	282.25
 -43.0	246.867
 -42.0	305.06
 -41.0	237.667
 -40.0	287.833
 -39.0	300.917
 -38.0	303.5
 -37.0	291.583
 -36.0	280
 -35.0	282.417
 -34.0	267.278
 -33.0	293.458
 -32.0	282.5
 -31.0	316.111
 -30.0	303.875
 -29.0	318.226
 -28.0	300.361
 -27.0	311.625
 -26.0	286.226
 -25.0	276.778
 -24.0	296.208
 -23.0	296.143
 -22.0	312.361
 -21.0	307.958
 -20.0	269.143
 -19.0	306.778
 -18.0	317.042
 -17.0	296.21
 -16.0	304.5
 -15.0	294.042
 -14.0	277.143
 -13.0	324.5
 -12.0	301.25
 -11.0	294.56
 -10.0	319.417
  -9.0	299.25
  -8.0	298.976
  -7.0	348.75
  -6.0	315
  -5.0	280.143
  -4.0	293.694
  -3.0	311.042
  -2.0	322.417
  -1.0	290.461
   0.0	343.833
   1.0	308.167
   2.0	320.594
   3.0	294.25
   4.0	326.083
   5.0	333.483
   6.0	315.333
   7.0	311.5
   8.0	289.317
   9.0	320.167
  10.0	277
  11.0	306.85
  12.0	298.626
  13.0	334
  14.0	319.167
  15.0	314.833
  16.0	341.333
  17.0	303.583
  18.0	331.65
  19.0	307.333
  20.0	323.783
  21.0	314.733
  22.0	292.833
  23.0	326.343
  24.0	296.15
  25.0	309.167
  26.0	287.819
  27.0	298.317
  28.0	283.083
  29.0	286.119
  30.0	308.317
  31.0	312.25
  32.0	297.786
  33.0	312.9
  34.0	300.083
  35.0	320.369
  36.0	286.9
  37.0	285.833
  38.0	298.643
  39.0	282.5
  40.0	295.5
  41.0	299.06
  42.0	308.833
  43.0	275.917
  44.0	296.476
  45.0	288.25
  46.0	272.75
  47.0	310.583
  48.0	272.917
  49.0	291.333
  50.0	263.833
  51.0	288.917
  52.0	302.833
  53.0	261.667
  54.0	266.667
  55.0	313.667
  56.0	275.833
  57.0	276.233
  58.0	261.417
  59.0	272.333
  60.0	290.067
  61.0	275
  62.0	250.5
  63.0	298.233
  64.0	249.333
  65.0	273.917
  66.0	259.117
  67.0	264.167
  68.0	269.5
  69.0	250.417
  70.0	266
  71.0	253.333
DB 2 MOTIF	MA0119.1	TLX1::NFIC
 -68.0	8
 -67.0	6
 -66.0	7
 -65.0	11
 -64.0	14
 -63.0	7
 -62.0	9
 -61.0	11
 -60.0	11
 -59.0	12
 -58.0	18.5
 -57.0	10.5
 -56.0	15
 -55.0	16
 -54.0	9
 -53.0	16
 -52.0	25
 -51.0	11
 -50.0	12
 -49.0	23
 -48.0	11
 -47.0	20
 -46.0	25
 -45.0	17
 -44.0	17
 -43.0	15
 -42.0	15
 -41.0	17.5
 -40.0	18.5
 -39.0	18.5
 -38.0	25.5
 -37.0	23
 -36.0	18
 -35.0	17
 -34.0	19
 -33.0	25
 -32.0	23
 -31.0	14
 -30.0	14
 -29.0	17.5
 -28.0	26
 -27.0	16
 -26.0	23.5
 -25.0	29.5
 -24.0	21
 -23.0	32
 -22.0	23
 -21.0	21
 -20.0	21
 -19.0	20
 -18.0	22
 -17.0	30
 -16.0	13
 -15.0	31.5
 -14.0	22.5
 -13.0	15.5
 -12.0	31.5
 -11.0	19
 -10.0	27
  -9.0	21.5
  -8.0	24.5
  -7.0	29
  -6.0	22
  -5.0	20
  -4.0	29
  -3.0	25
  -2.0	22
  -1.0	25
   0.0	26
   1.0	27
   2.0	20
   3.0	27
   4.0	16.5
   5.0	30
   6.0	22
   7.0	21.5
   8.0	24
   9.0	21
  10.0	25.5
  11.0	26.5
  12.0	33
  13.0	20.5
  14.0	20
  15.0	31.5
  16.0	24
  17.0	30.5
  18.0	26.5
  19.0	25
  20.0	24
  21.0	21
  22.0	18
  23.0	23
  24.0	19.5
  25.0	25.5
  26.0	30.5
  27.0	27
  28.0	17
  29.0	31
  30.0	23.5
  31.0	17.5
  32.0	25
  33.0	19
  34.0	19
  35.0	16
  36.0	18
  37.0	18.5
  38.0	16
  39.0	16.5
  40.0	19
  41.0	23
  42.0	21
  43.0	19
  44.0	19.5
  45.0	12
  46.0	13
  47.0	19
  48.0	18
  49.0	14
  50.0	17
  51.0	12
  52.0	12
  53.0	12.5
  54.0	19.5
  55.0	8.5
  56.0	10
  57.0	7
  58.0	8
  59.0	8
  60.0	9
  61.0	6
  62.0	10
  63.0	7
  64.0	8
  65.0	11
  66.0	11
  67.0	7
  68.0	15
DB 2 MOTIF	MA0129.1	TGA1A
 -71.5	97
 -70.5	86.5
 -69.5	80.5
 -68.5	69.5
 -67.5	67.5
 -66.5	90.5
 -65.5	81
 -64.5	81
 -63.5	72.3333
 -62.5	100.833
 -61.5	92
 -60.5	86
 -59.5	84.5
 -58.5	91
 -57.5	92.5
 -56.5	94.6667
 -55.5	85
 -54.5	104
 -53.5	93.8333
 -52.5	85
 -51.5	82
 -50.5	77.5
 -49.5	94
 -48.5	97.8333
 -47.5	88
 -46.5	89.8333
 -45.5	80.3333
 -44.5	96.3333
 -43.5	88.5
 -42.5	114
 -41.5	95.3333
 -40.5	73
 -39.5	85.8333
 -38.5	87.8333
 -37.5	93
 -36.5	88
 -35.5	105.5
 -34.5	96.3333
 -33.5	96
 -32.5	107
 -31.5	92.6667
 -30.5	90.5
 -29.5	84.1667
 -28.5	96
 -27.5	83
 -26.5	97.8333
 -25.5	91
 -24.5	90.5
 -23.5	100
 -22.5	107.5
 -21.5	98.5
 -20.5	87.5
 -19.5	108.5
 -18.5	96.5
 -17.5	91.5
 -16.5	93.6667
 -15.5	91.5
 -14.5	106.5
 -13.5	81.5
 -12.5	106.5
 -11.5	94.5
 -10.5	99.5
  -9.5	103.333
  -8.5	84
  -7.5	101.5
  -6.5	95.5
  -5.5	104
  -4.5	104
  -3.5	113
  -2.5	90
  -1.5	97
  -0.5	90.5
   0.5	107.5
   1.5	101
   2.5	98.3333
   3.5	101.5
   4.5	88.5
   5.5	77
   6.5	86.8333
   7.5	107.5
   8.5	117
   9.5	101.333
  10.5	118.5
  11.5	107
  12.5	99
  13.5	81.5
  14.5	95
  15.5	95
  16.5	108.5
  17.5	90.5
  18.5	101.333
  19.5	106.333
  20.5	97.5
  21.5	94
  22.5	75.5
  23.5	85.5
  24.5	96.5
  25.5	90
  26.5	82
  27.5	114.333
  28.5	93.5
  29.5	84.5
  30.5	100.5
  31.5	94.5
  32.5	97.3333
  33.5	112
  34.5	93
  35.5	81
  36.5	81.5
  37.5	93.5
  38.5	96
  39.5	88.5
  40.5	93.5
  41.5	93.8333
  42.5	104.5
  43.5	83
  44.5	84
  45.5	106
  46.5	79
  47.5	104
  48.5	89
  49.5	78
  50.5	86
  51.5	86
  52.5	69.5
  53.5	70.5
  54.5	86
  55.5	83.3333
  56.5	87.5
  57.5	78.5
  58.5	69
  59.5	89.3333
  60.5	78
  61.5	69.5
  62.5	99.5
  63.5	69
  64.5	59.5
  65.5	82.5
  66.5	83.5
  67.5	87
  68.5	82.5
  69.5	70.3333
  70.5	86.5
  71.5	92.8333
DB 2 MOTIF	MA0136.1	ELF5
 -70.5	250
 -69.5	240.333
 -68.5	245.833
 -67.5	249.5
 -66.5	246
 -65.5	259
 -64.5	258
 -63.5	254
 -62.5	272.5
 -61.5	301
 -60.5	235.833
 -59.5	285
 -58.5	277
 -57.5	280.333
 -56.5	269
 -55.5	282
 -54.5	258
 -53.5	276
 -52.5	277.333
 -51.5	268.5
 -50.5	249.167
 -49.5	265
 -48.5	277.833
 -47.5	259.833
 -46.5	284.333
 -45.5	271.5
 -44.5	289.5
 -43.5	278.5
 -42.5	300.7
 -41.5	297
 -40.5	283.083
 -39.5	295.5
 -38.5	283.5
 -37.5	326
 -36.5	317
 -35.5	320.5
 -34.5	301
 -33.5	276.833
 -32.5	298.5
 -31.5	329
 -30.5	262
 -29.5	270
 -28.5	279.5
 -27.5	282
 -26.5	283.367
 -25.5	256.5
 -24.5	308
 -23.5	258.833
 -22.5	280.333
 -21.5	283
 -20.5	320
 -19.5	305.5
 -18.5	291.5
 -17.5	272.5
 -16.5	304.333
 -15.5	284.833
 -14.5	281
 -13.5	287.5
 -12.5	282.833
 -11.5	287
 -10.5	291.5
  -9.5	296.833
  -8.5	304.533
  -7.5	286.5
  -6.5	282.75
  -5.5	296
  -4.5	299
  -3.5	285
  -2.5	280.333
  -1.5	292
  -0.5	269.5
   0.5	299.5
   1.5	250.333
   2.5	280.333
   3.5	284.333
   4.5	289
   5.5	274.5
   6.5	288.7
   7.5	293.5
   8.5	260.833
   9.5	284.5
  10.5	315.667
  11.5	269.833
  12.5	287
  13.5	292.5
  14.5	299
  15.5	277
  16.5	270.833
  17.5	271.5
  18.5	293.5
  19.5	270.5
  20.5	272.833
  21.5	278.367
  22.5	319
  23.5	265.5
  24.5	297.667
  25.5	299.333
  26.5	293.5
  27.5	263.25
  28.5	241.833
  29.5	282.5
  30.5	302
  31.5	274
  32.5	314.5
  33.5	296
  34.5	243
  35.5	284
  36.5	286.833
  37.5	238.333
  38.5	295.5
  39.5	311
  40.5	282
  41.5	282
  42.5	287.333
  43.5	272.833
  44.5	293
  45.5	282.167
  46.5	274
  47.5	290.833
  48.5	266
  49.5	296.5
  50.5	277
  51.5	294
  52.5	289
  53.5	288
  54.5	269.5
  55.5	282
  56.5	256
  57.5	266.5
  58.5	257.5
  59.5	255.333
  60.5	289
  61.5	281.25
  62.5	244
  63.5	272.5
  64.5	281.5
  65.5	242
  66.5	233.5
  67.5	259
  68.5	271
  69.5	253.167
  70.5	273.833
DB 2 MOTIF	MA0137.2	STAT1
 -67.5	117.5
 -66.5	114.5
 -65.5	118
 -64.5	103
 -63.5	98
 -62.5	123.5
 -61.5	129.5
 -60.5	126.5
 -59.5	105.5
 -58.5	114.5
 -57.5	111.5
 -56.5	121
 -55.5	118
 -54.5	141
 -53.5	115.5
 -52.5	120
 -51.5	124
 -50.5	112
 -49.5	116
